28000 30000
2744 11061 23433
2744 15905 11657
2744 22812 2906
2744 24443 2732
2745 26649 2773
2746 18770 17708
2747 4032 14298
2747 24365 10977
2748 17063 10427
2749 16106 11845
2750 26763 19635
2751 24395 23266
2752 22576 2148
2753 4686 28252
2753 11283 3338
2754 7062 28388
2754 13274 3811
2754 19720 8582
2755 24135 25171
2755 26596 17735
2755 27426 6625
2756 13581 17210
2757 8337 13704
2757 11567 20738
2758 17330 19951
2759 3499 18307
2759 3590 7009
2759 18423 21591
2760 9360 26695
2760 21343 20857
2760 22286 10839
2760 23590 2437
2761 26970 20739
2762 10099 9151
2762 20956 22126
2763 6426 8995
2763 8826 11026
2763 11312 14270
2764 27795 15550
2765 26505 20587
2766 10066 7615
2766 20105 9908
2767 12294 20521
2767 14156 19798
2767 18412 18064
2768 12993 518
2769 22377 4899
2770 26506 28171
2771 6530 6295
2772 14692 4901
2773 10124 3122
2773 11813 16363
2774 7904 28537
2774 18844 19736
2775 5264 6815
2775 15375 27453
2776 14493 16373
2776 18179 19548
2777 19294 24378
2777 26855 26355
2778 26339 9832
2779 3940 21384
2779 6257 15770
2779 18979 21304
2779 19996 26193
2780 14705 14852
2780 18754 28721
2780 25244 20718
2781 3365 16058
2781 24848 25650
2782 10747 14822
2782 11064 5616
2782 22685 14896
2782 23392 1194
2783 5637 17924
2783 10729 26892
2783 12493 12524
2783 12725 27989
2783 17710 5647
2784 3398 8074
2785 4569 10784
2785 19157 23842
2786 2988 5783
2786 8360 24643
2786 12466 2727
2787 12850 11088
2788 8986 13095
2789 4096 18377
2790 5634 13953
2790 18087 9368
2791 2935 18821
2791 12545 14328
2791 12656 5056
2791 24520 3767
2792 9758 5281
2793 9231 17981
2793 13338 6033
2794 17439 20304
2795 17775 15162
2795 19668 9965
2795 22275 17744
2795 27781 4491
2796 5587 17268
2796 16934 29207
2797 12462 17693
2798 12841 5426
2798 13925 24117
2798 22917 4206
2799 4292 26943
2799 14278 14629
2799 16484 629
2800 2966 15846
2800 9142 8195
2801 6832 20805
2801 9416 10336
2801 14808 13568
2801 14891 10952
2801 16304 27821
2801 22037 5665
2802 10233 18053
2802 12269 5886
2802 13607 4300
2802 22736 6285
2803 23075 3401
2804 8942 6386
2804 19106 24758
2805 18027 165
2806 21865 27871
2806 24095 15333
2807 21597 17437
2807 25009 14823
2808 13326 20209
2808 23514 23653
2809 2936 8592
2809 26818 24691
2810 4976 25078
2810 9242 5655
2810 11119 19555
2811 11303 19006
2812 3354 194
2812 11012 24280
2813 7559 25752
2813 11073 5555
2813 27514 27542
2814 17036 17088
2815 4685 11541
2815 8352 11247
2816 13116 6175
2817 3843 14546
2818 4815 17625
2819 24808 4448
2820 3921 4002
2820 16757 11554
2821 18727 11477
2822 6458 14553
2822 7766 20443
2823 9766 28197
2824 5426 10399
2824 6482 20368
2825 3982 23442
2825 9426 18985
2825 21124 22469
2826 19655 5854
2827 10155 28038
2828 16645 24072
2829 19606 25006
2830 5375 16295
2830 8814 24328
2830 14408 28723
2831 10671 21173
2832 12725 17699
2832 18066 11291
2833 3155 2823
2833 14022 9818
2833 14279 25044
2833 19793 18758
2833 20673 14731
2834 10500 28982
2834 11338 25142
2834 24249 4800
2835 13392 9579
2835 24851 20709
2836 17976 15486
2837 4474 19905
2837 12625 6945
2837 16814 19444
2838 25041 24681
2840 4725 804
2841 4772 29247
2841 25816 27493
2842 16464 1964
2842 24869 15191
2843 14213 23897
2843 14899 9934
2843 22029 12185
2844 6622 10895
2844 16220 19726
2845 6766 21098
2845 11606 24964
2845 19546 17235
2845 24864 18502
2845 25992 14978
2846 9522 28653
2847 3208 22566
2848 6372 21505
2849 3334 8357
2849 24735 25618
2850 12971 17215
2850 24506 23439
2851 5306 23991
2852 22257 9950
2852 26187 20394
2853 25435 11053
2855 11430 5291
2856 7069 23292
2856 25933 13538
2858 24523 20978
2858 25651 8679
2859 12532 13357
2860 17030 22793
2861 13090 26161
2861 18591 24974
2862 11253 20381
2862 13694 27246
2862 18193 24044
2863 6448 12893
2863 16132 28680
2863 25796 18775
2864 7076 1810
2864 10455 22440
2864 18238 4186
2864 26204 9345
2864 27018 898
2865 3805 27306
2865 7301 26462
2866 13290 28769
2866 25492 4197
2867 10426 8453
2868 25094 17642
2869 4202 5018
2870 4013 5245
2870 11953 18512
2871 3822 13413
2871 6614 19047
2871 13120 23220
2871 26249 4934
2872 26730 25272
2873 10884 5492
2873 14631 6871
2873 14666 2903
2874 4200 17430
2875 4261 5301
2876 12409 10200
2876 15863 20401
2877 9354 21996
2877 16034 27843
2878 7493 28782
2878 10557 7792
2878 10789 23265
2878 27346 15929
2879 5179 18892
2879 8064 6522
2880 5722 27356
2881 4222 27529
2881 23181 19767
2881 26326 20135
2882 4395 16053
2882 13526 13395
2882 17214 17575
2883 15731 23580
2883 16198 22902
2883 23236 2014
2884 18477 14581
2885 12084 5676
2886 3201 14500
2886 4719 27909
2886 10426 6635
2886 15406 3826
2887 6339 13209
2888 17977 17103
2888 18134 2084
2890 18718 22285
2890 24293 8045
2892 7834 28647
2892 20954 5751
2893 11758 421
2893 18967 18560
2894 15716 11528
2894 27459 11931
2895 11189 23396
2895 14638 8438
2895 24745 8108
2896 3456 26529
2896 20403 19649
2897 14160 3914
2898 5076 14779
2898 18420 770
2899 15846 13251
2900 15321 3054
2901 7296 17771
2901 9114 22939
2901 15448 23615
2902 4056 3500
2902 11712 29833
2902 22407 4474
2903 5631 11424
2903 24783 7146
2904 18640 616
2904 25940 27462
2906 12320 11719
2906 20676 14205
2906 20861 7041
2906 24673 281
2907 3943 7803
2908 7113 10780
2908 24715 13314
2909 4106 18175
2909 5429 13898
2910 6988 29404
2910 11094 2914
2910 13018 17880
2911 10418 10970
2911 16808 18145
2911 24307 25801
2912 3040 15670
2912 13377 22850
2913 3544 2489
2913 16217 23157
2914 4771 25927
2915 10228 6943
2915 24894 2514
2916 18133 18741
2917 24636 13000
2917 27558 7686
2918 11572 15565
2919 9267 1687
2919 10758 13377
2919 17637 21807
2920 7171 8881
2920 12436 25166
2920 14225 24925
2920 27770 20236
2921 18516 1008
2922 15325 15605
2922 18732 672
2923 6429 20775
2923 6756 22102
2923 15289 26475
2923 17417 24809
2924 9704 6139
2925 9375 325
2926 17368 7406
2926 23146 6996
2927 11537 11871
2927 18529 24461
2929 8295 27933
2929 14004 19279
2930 4961 12369
2930 5737 13718
2930 7734 19343
2930 22361 14361
2931 3709 6449
2931 21076 10933
2932 6054 23416
2932 15445 2356
2932 27827 586
2933 6607 9435
2934 11098 14660
2934 15596 6336
2934 25055 28458
2935 4924 21328
2937 19789 12619
2938 9488 4022
2938 11981 17677
2938 23499 22253
2939 10648 24682
2940 8166 14283
2940 25474 7492
2941 18601 23665
2941 19224 28165
2942 10369 5447
2943 14363 9328
2945 4699 9207
2945 23138 5765
2945 24568 10795
2945 26204 3127
2946 5705 4280
2947 12733 16169
2947 23507 17727
2948 18345 28276
2948 20938 27332
2949 18911 20824
2949 23368 10212
2950 4004 25092
2950 12119 23199
2950 25138 23865
2951 10838 12493
2951 18277 27577
2951 25198 7774
2952 9891 22908
2952 26272 21056
2953 4523 18193
2953 24973 26097
2954 8018 29677
2954 24355 22670
2955 10601 18756
2956 15539 14314
2956 18569 8376
2957 5810 5781
2957 5912 2885
2957 15544 11815
2957 22035 16691
2958 3465 520
2958 3775 12917
2958 10686 904
2959 11562 24856
2960 5855 7868
2960 23153 20959
2960 23949 17562
2961 3100 26310
2961 6571 25343
2961 18304 25283
2962 5327 21849
2962 15466 28314
2962 20566 29101
2963 20742 10366
2963 27674 6601
2964 3952 11129
2964 5601 22125
2964 13658 1520
2965 8747 3342
2965 12386 3654
2965 16286 181
2966 13449 26576
2966 19723 25259
2966 26680 17587
2967 8135 635
2967 22399 27257
2968 9792 25306
2968 11250 29586
2969 5133 12554
2969 20588 25334
2969 26477 10300
2970 16970 23552
2971 3224 17542
2971 12535 19034
2971 23427 11313
2972 7550 25975
2972 24817 7876
2973 16383 5947
2973 18789 29363
2974 6579 27931
2975 3531 18401
2976 20096 3337
2977 17570 11002
2978 24097 2763
2979 22494 4847
2980 7984 7228
2980 12876 23852
2981 7986 154
2981 12514 20858
2981 16329 24127
2981 26341 16436
2982 9134 26605
2982 16798 17422
2982 20187 21005
2983 5492 28081
2983 13229 16673
2983 21562 15620
2984 17638 15821
2984 25864 5160
2985 5189 20872
2985 8465 11609
2986 21941 29609
2987 13922 24662
2987 19066 18116
2989 15872 22967
2989 16087 12377
2989 26782 15835
2990 7191 16057
2990 26672 17951
2991 8750 13948
2991 12370 11987
2991 18743 23500
2991 22456 22622
2993 13539 11187
2993 18305 29783
2993 27322 18264
2994 16275 20245
2995 13171 969
2995 14275 23841
2996 7675 359
2996 9558 21415
2996 9934 3359
2996 10056 7441
2996 17585 9573
2996 27763 9829
2997 3249 17928
2997 5182 15669
2998 4540 24986
2998 17395 18279
3000 11591 22081
3001 15770 4874
3001 15871 16662
3002 17973 22870
3002 25300 4293
3003 5527 17062
3004 3572 13394
3004 4050 11919
3005 3732 14137
3005 7833 28228
3005 13070 5552
3006 5651 18082
3006 22078 27088
3006 22461 10523
3007 11871 23351
3007 13329 4042
3007 21848 1547
3008 6374 21926
3008 8346 26367
3008 21224 8757
3009 27788 25143
3010 5809 13124
3010 23457 17564
3011 22490 1861
3012 26383 26048
3013 12777 4548
3013 15187 3694
3014 24754 3082
3015 8595 25249
3015 10595 17543
3016 19681 4886
3016 21150 16506
3016 22019 10939
3016 23057 21757
3017 26240 7001
3018 19532 7263
3018 27093 10823
3019 10722 5851
3019 15646 27297
3019 26093 20522
3020 26866 8223
3021 13791 13970
3022 10632 9066
3023 16949 19783
3024 9538 20298
3024 19012 15976
3024 21224 19356
3025 27104 2103
3026 17675 26888
3027 18493 27050
3028 10664 21301
3029 10965 11309
3029 18874 16471
3029 22015 10590
3030 10193 4661
3030 19558 5262
3031 18442 4534
3031 22985 14076
3032 7239 26162
3033 8611 484
3033 19740 14489
3033 23320 15785
3034 19998 16449
3035 23389 23358
3036 18779 28275
3037 15095 14086
3037 21228 6530
3038 17682 12988
3039 23221 6572
3039 25378 13570
3040 4199 18093
3040 4391 2734
3040 8212 19843
3040 22319 6102
3041 20487 2405
3041 21011 29387
3042 6512 21618
3042 22336 439
3043 21437 12924
3044 6344 22668
3044 9186 13967
3044 16173 11725
3045 6454 27777
3045 15198 25934
3046 18309 28423
3046 21141 5803
3047 10890 27357
3047 12552 6222
3047 18432 10548
3047 23007 12991
3048 16269 1443
3048 23849 4304
3049 21740 8942
3050 22610 14540
3051 9299 23569
3051 12232 16342
3051 16335 10793
3052 14373 18596
3052 22774 27710
3052 25209 16858
3053 5552 17627
3053 11367 4958
3053 11702 4037
3053 17661 10050
3053 18628 20855
3053 18729 28861
3054 22304 3840
3054 26090 25489
3055 4324 7304
3055 9258 18075
3056 5738 8677
3057 16045 27422
3057 21562 28478
3058 19868 12120
3058 21081 3228
3058 26888 12686
3059 9558 8974
3059 10221 22547
3059 11358 19885
3059 14048 10120
3060 26812 423
3061 16216 21135
3062 5010 10800
3062 9049 12270
3063 6078 9397
3063 11301 20315
3063 16584 3756
3064 11599 15240
3064 15275 24951
3065 8395 27106
3065 10647 3431
3065 13519 17615
3065 20515 9095
3065 20542 28149
3066 5645 17638
3067 3270 16540
3067 10353 14530
3068 3421 26806
3068 13620 10686
3069 3176 11975
3069 24644 24351
3069 26103 11252
3070 6684 7482
3070 25766 719
3071 10507 20261
3071 17171 16656
3071 23655 1147
3072 12045 12672
3072 15258 20188
3072 25655 19590
3073 7451 19490
3073 22514 23891
3074 21956 8802
3075 9038 3474
3075 12296 2059
3075 25209 29470
3076 23219 23871
3077 13194 14603
3077 21005 9469
3078 8540 23711
3078 21262 20142
3079 6662 24177
3079 10734 28375
3081 3922 9034
3082 23337 1461
3082 24972 18912
3083 7802 11461
3083 19313 12533
3083 20911 18510
3084 3483 9853
3085 7120 10449
3085 9607 29889
3086 5917 26224
3086 15553 17671
3086 17275 6703
3088 15151 16565
3089 11173 28822
3089 25261 7204
3090 6912 11863
3090 27131 1846
3091 25388 478
3092 13607 22612
3092 14323 7115
3092 17563 17197
3092 17734 23000
3093 27273 22045
3094 18718 5768
3094 20839 14200
3094 22867 21567
3095 7006 1005
3095 7645 4704
3096 25008 8060
3097 5800 16488
3097 18302 3362
3098 4876 16305
3099 5839 24448
3100 7031 10753
3100 23416 1504
3101 10133 29261
3101 12028 20531
3101 13943 14412
3101 20478 9719
3101 23042 13460
3102 3433 3845
3103 7576 7776
3103 9846 24623
3104 8010 21545
3104 9624 2640
3105 4565 3429
3105 7824 16489
3105 12955 11553
3105 13941 21245
3105 17568 9689
3106 8200 7982
3106 17683 23249
3107 5472 14279
3107 13630 11317
3109 14497 6790
3110 21873 26624
3110 24097 21796
3111 14191 19646
3112 3908 21414
3113 11682 669
3113 26136 22533
3114 26140 15079
3115 4360 3876
3115 8530 4599
3116 13402 7719
3116 19683 15044
3117 22789 19999
3117 22792 6084
3118 17532 1692
3119 9508 20031
3119 11798 22053
3119 20415 18159
3120 13802 5600
3120 21553 28733
3120 26738 21837
3121 25371 27004
3122 7836 9065
3123 13595 24441
3123 16866 9420
3124 14953 21024
3124 15254 23279
3125 6741 26269
3125 12320 17149
3126 3584 15243
3126 14288 29956
3127 20471 26008
3127 24413 4990
3128 4560 25578
3128 14120 5868
3128 17967 26053
3129 6566 12612
3129 27985 29359
3130 15342 29592
3130 17107 21310
3131 5534 4236
3131 9545 14845
3131 10174 20545
3131 21320 4244
3131 26594 20852
3132 4442 21558
3132 19703 10333
3133 8048 2497
3133 23691 26517
3133 27715 5118
3134 5019 20112
3134 20408 1367
3134 20864 6479
3135 20643 7450
3135 27309 2665
3136 12620 3076
3137 13323 20166
3137 23786 23575
3138 4166 11274
3138 7237 12681
3138 26978 4780
3139 7163 6006
3139 9823 5629
3139 18190 18136
3140 6316 7645
3140 23849 21050
3141 20819 29484
3142 3758 6466
3142 7912 13017
3143 4540 8648
3143 19817 19143
3144 5794 3897
3144 11309 22028
3145 3478 19417
3145 9514 4454
3145 17841 2056
3145 24229 28625
3146 7481 26058
3146 8742 2077
3146 14140 27092
3146 18421 16672
3147 16618 27305
3147 27391 11494
3148 15461 7108
3149 3604 5292
3149 12218 24789
3149 24601 28555
3150 9425 29840
3150 22126 1881
3150 25336 5534
3151 8180 5143
3152 7804 5401
3152 26027 28525
3153 4463 9890
3153 5589 9319
3153 27589 7345
3153 27871 20517
3154 23466 12326
3156 3576 12881
3156 26796 26568
3157 11318 26379
3157 11533 24199
3157 13586 4128
3157 24412 11162
3158 17486 14300
3159 5920 6788
3160 22513 15737
3161 9379 14870
3162 11267 23467
3162 21007 12939
3163 24245 24182
3164 14672 26306
3165 16181 5572
3166 22455 4998
3167 8802 29135
3168 14119 22119
3168 18501 21968
3168 22422 10447
3168 22611 16310
3169 14951 4582
3169 18399 6305
3169 23152 8044
3170 13764 25053
3171 20268 29114
3172 4637 6441
3172 20241 24955
3172 22042 18961
3173 11961 9027
3174 14978 5639
3174 15185 22683
3174 23625 2935
3175 14888 9493
3175 20676 20528
3177 19018 23981
3177 22693 7377
3178 4345 18481
3178 16392 4857
3179 13877 27335
3179 19728 16648
3180 12704 9297
3180 16171 24254
3180 23436 17485
3181 12265 6570
3181 21367 20793
3181 24514 16567
3183 26102 18559
3184 14739 26450
3186 22515 6528
3188 26327 25742
3189 19625 5787
3190 12560 262
3191 6577 710
3191 15021 4918
3192 4415 19976
3192 16486 9889
3193 10153 4505
3195 4581 11217
3195 11721 3938
3195 20139 12833
3196 3349 3397
3196 7834 29739
3196 10999 20307
3197 7470 513
3197 8612 25462
3197 11072 17312
3198 15700 25721
3198 17525 12178
3199 16272 15443
3200 3856 27270
3200 24591 13894
3202 3288 28101
3203 10820 21145
3203 14795 2302
3204 26585 25775
3205 19407 22589
3205 25940 20433
3206 20048 28615
3207 26799 8233
3208 19053 22082
3209 14265 12505
3211 18210 29397
3211 21759 9218
3212 14896 6872
3212 25682 28744
3213 12833 20383
3214 13616 13835
3214 22584 9710
3214 27963 28639
3215 6025 29836
3215 21689 2716
3215 23754 2415
3215 27897 28409
3216 12574 9498
3216 26475 21276
3217 22810 3243
3217 26676 26549
3218 9138 17354
3219 9998 10479
3219 20239 14566
3220 24491 8190
3221 22795 19454
3222 26489 7789
3223 4050 19337
3223 22367 16830
3224 21233 25838
3225 14082 4158
3225 16869 1999
3226 20588 12795
3227 8524 20967
3227 22251 593
3228 11587 13962
3229 9192 19153
3229 14908 24658
3229 20582 13390
3229 25892 150
3229 27661 25292
3230 15921 14615
3231 10928 28253
3231 18157 29871
3232 7031 9370
3232 23944 18941
3232 24733 4585
3233 5069 23760
3233 7283 19750
3233 8703 11240
3233 24649 20332
3233 27482 19466
3234 5881 22052
3234 9803 7821
3234 26397 29664
3235 27233 12914
3236 12370 10983
3237 14792 17473
3238 11263 19628
3239 13656 12636
3239 16074 11471
3239 18976 15226
3239 19352 27851
3240 13113 19198
3240 24539 4822
3241 11906 5949
3241 14841 14643
3241 27782 14194
3242 20608 16732
3242 23232 3804
3243 4623 877
3243 8383 4271
3244 9610 1368
3244 12745 8162
3244 17957 8845
3244 27621 20727
3245 11128 5684
3245 25256 21203
3246 5785 15174
3247 13989 7806
3247 20669 20560
3247 23754 25837
3247 26359 22367
3248 13770 1785
3248 18659 22671
3248 19192 9897
3249 11603 6219
3249 12500 26843
3250 14769 19776
3250 18897 8355
3251 26905 15974
3252 7661 23917
3253 13466 17305
3253 20011 22657
3254 26013 27990
3255 20239 18644
3256 5907 17282
3256 6388 542
3256 7771 21011
3256 17303 8613
3257 9975 16267
3258 4248 12778
3258 11139 14657
3259 7601 23130
3259 13175 27129
3259 16873 27980
3260 23463 8011
3261 20024 4578
3263 9935 17294
3263 18325 23046
3264 6801 4738
3264 10015 29100
3265 4521 25108
3265 10516 13255
3265 22802 13008
3266 10925 28147
3266 11096 29148
3266 17832 28119
3267 6574 3954
3268 9850 10955
3268 26981 9410
3268 27363 27972
3269 5776 13089
3269 21955 7588
3270 11091 4480
3270 13110 10609
3270 16942 28094
3270 21702 29772
3271 23404 6468
3272 16984 5438
3272 24042 7326
3273 4279 8378
3274 24823 22901
3275 16461 10455
3276 14365 29418
3276 15678 26523
3277 15826 1871
3277 25887 11488
3278 17784 16935
3279 5577 21417
3279 26526 24855
3280 3782 27672
3281 13494 29661
3283 10963 24327
3283 19307 9959
3284 6774 28019
3284 19934 19055
3285 21001 5955
3286 26226 22562
3287 12595 13293
3288 13105 17675
3288 15316 15241
3289 11003 12589
3289 12771 3151
3290 19722 2339
3290 21802 2963
3290 23284 5476
3291 27332 17941
3293 10062 11070
3293 19740 20328
3295 9389 1022
3296 24195 5722
3296 24264 21843
3297 23479 22043
3298 16418 26317
3298 25155 20763
3299 25439 15937
3300 5088 13270
3300 24034 8663
3301 11805 2083
3301 21580 2060
3302 22018 26105
3303 6263 21879
3304 9943 27078
3304 19880 27127
3305 23793 4739
3306 3842 2711
3307 4670 16731
3308 4356 187
3308 19036 14686
3308 21121 15924
3309 17277 24149
3309 18709 385
3310 11909 2561
3311 7600 4556
3311 14914 25869
3311 25786 245
3312 3732 13470
3312 11130 27629
3312 21158 5785
3313 9248 6312
3313 16786 19464
3314 24538 13798
3315 25028 16418
3316 6904 1212
3316 7572 18171
3316 20079 20839
3316 27440 5562
3317 14289 20783
3318 6065 4144
3319 3492 511
3319 15909 18964
3319 25048 9994
3319 26176 23112
3320 4785 521
3321 6443 18405
3321 13120 9504
3322 4041 1110
3322 7268 25509
3323 16485 2964
3323 25029 29137
3323 26642 26792
3324 14451 4101
3324 18395 12746
3325 19123 21612
3325 20776 28824
3326 6800 26946
3326 15638 394
3326 20369 9211
3327 12011 18244
3328 13850 9895
3328 19639 2126
3329 20082 14323
3330 17690 16999
3330 20611 6938
3331 3805 703
3331 12743 2108
3332 12711 6835
3332 23279 468
3332 24886 13403
3333 10107 4926
3333 11624 5070
3333 17401 10431
3334 17654 15037
3334 26342 12443
3335 27819 1705
3337 17336 24443
3337 19672 28840
3338 6995 20849
3338 9142 18806
3339 3853 793
3339 25462 12616
3339 27969 22227
3340 8778 5892
3341 6687 14377
3342 20096 15204
3342 20989 22461
3342 23527 677
3343 6797 8754
3343 19226 11468
3344 23219 1624
3345 14487 16862
3345 18214 8435
3345 24166 15115
3346 16461 27725
3346 17920 27141
3347 12497 3317
3348 5183 22597
3348 19091 24971
3349 12438 9093
3350 10165 21722
3350 16041 20700
3350 23318 4910
3351 4608 29584
3351 8975 27674
3351 25820 20840
3352 4987 18443
3352 14928 28037
3352 16655 29338
3353 18739 259
3354 25469 18809
3355 16458 26135
3356 10648 2685
3357 16719 7733
3357 23777 2073
3358 9550 6144
3359 17574 15322
3359 21040 18106
3359 23191 29587
3360 5735 16121
3360 10371 7091
3360 21444 7731
3361 13770 17758
3361 21527 5525
3361 24415 12825
3362 6815 27863
3362 25649 20829
3363 3923 8617
3363 8459 13976
3363 17143 28998
3363 20298 2560
3364 11452 18302
3364 15400 9561
3365 21053 26447
3366 6447 21884
3366 16665 27978
3367 13863 21964
3367 15533 18463
3368 21357 7724
3369 7720 6328
3370 14509 27009
3370 26592 2134
3371 13366 14674
3371 14491 18413
3372 3460 753
3372 19231 26729
3372 24086 17221
3373 17466 19920
3373 26402 5622
3374 24907 660
3374 25739 20223
3375 13243 22872
3375 13490 2738
3376 4533 19433
3376 5723 18355
3376 27192 29535
3377 4024 6566
3378 4993 27380
3378 9557 14011
3378 15570 25926
3379 23122 20678
3379 24473 2834
3379 27867 21100
3380 16399 1068
3380 27603 3700
3381 9465 1392
3382 23300 26350
3383 17956 7844
3383 22669 15119
3384 22440 7828
3385 8919 13719
3385 9354 8186
3386 21258 538
3386 22896 25430
3387 5140 6010
3387 19474 11737
3388 17028 21800
3389 7948 22338
3390 5767 2221
3390 11372 10440
3390 18768 19839
3391 26347 19811
3392 19914 19215
3393 14971 15951
3394 10340 13224
3395 8862 10889
3395 9828 3041
3395 13860 7478
3396 18916 24037
3397 12345 24737
3398 10749 10201
3398 24634 12909
3399 19315 27675
3399 22378 14688
3400 8839 26040
3400 9601 24236
3400 16521 10592
3401 15292 26968
3401 16663 1229
3402 25201 23295
3403 26977 28679
3404 5908 20925
3404 25812 23139
3405 5786 19724
3405 26785 16734
3406 7905 12651
3406 21353 23548
3406 21895 22066
3407 20720 26844
3409 17250 7752
3409 27190 13452
3410 6474 7438
3411 7055 13723
3412 27945 11198
3413 23394 18176
3414 12238 12901
3416 6813 1921
3416 10405 13619
3416 11307 25937
3417 23239 18704
3417 26204 5464
3417 27344 13288
3418 27910 4979
3419 11124 7488
3420 7329 18179
3420 19769 21768
3420 21689 23228
3420 24693 3159
3421 10038 4310
3421 12957 87
3422 7377 9413
3422 13963 22725
3423 3638 27174
3424 24536 12283
3424 26407 811
3425 6903 20570
3425 7643 1993
3425 8099 5180
3425 27488 19953
3426 15459 10162
3427 9243 2992
3427 13307 15743
3428 27842 11695
3429 11645 26835
3430 5006 9800
3430 5667 4117
3430 6373 8731
3430 9699 24686
3431 22488 4362
3432 13467 21125
3433 15270 19239
3433 16190 23312
3434 24257 23652
3435 11273 15254
3436 6184 23943
3437 9971 18567
3437 10478 10418
3438 14605 9978
3439 8151 18840
3439 24488 10339
3440 16509 8386
3440 19463 28093
3441 20076 13785
3442 13349 19361
3442 27662 29302
3443 8050 18320
3443 10331 9937
3444 9789 24639
3445 12112 17426
3445 18817 27237
3446 3938 16338
3446 8138 6866
3446 24650 29133
3447 7817 15723
3448 3632 96
3448 10700 16306
3448 23720 27730
3448 24131 23813
3449 10004 25557
3449 13127 22288
3450 3677 27036
3450 16739 5558
3450 18784 4495
3451 25862 5582
3452 10038 5811
3452 26741 269
3453 9659 5421
3454 8701 6537
3454 12728 13443
3454 19064 17144
3455 12473 14008
3456 26175 19868
3456 26279 27849
3457 17456 9371
3457 19331 24826
3457 20721 24657
3457 25251 11179
3459 9234 2092
3459 22761 14989
3459 23014 9974
3460 8913 13341
3461 13330 24366
3461 14551 9821
3461 27940 9506
3462 13769 20022
3462 14744 14984
3462 17219 28181
3464 6160 13715
3464 19542 24240
3465 8089 8673
3465 15793 1657
3466 8440 17435
3466 14562 17162
3466 22116 19391
3467 11754 13685
3467 16157 29037
3467 21060 9340
3468 27823 27589
3469 21483 678
3469 26889 9254
3470 3517 7962
3470 19395 7872
3470 26460 9019
3471 4379 5329
3472 19076 4035
3473 26419 15345
3474 7152 28259
3474 15183 24097
3474 19727 22649
3475 13462 11957
3475 13702 1955
3476 3808 5489
3476 4209 4937
3476 18449 20453
3477 12289 14389
3477 12744 9251
3478 14693 2613
3478 26918 7278
3479 25168 6212
3479 27965 10351
3480 9844 27808
3481 18830 5198
3482 7825 13180
3482 11666 4450
3482 18745 16564
3483 11564 2879
3484 17725 22553
3484 27379 11710
3485 7868 23453
3485 16229 25692
3485 24196 3547
3486 10798 12962
3486 15729 2766
3486 17887 23171
3487 7460 28406
3487 25446 27280
3489 10061 13030
3489 12112 20617
3490 6112 25072
3491 5316 13882
3491 17684 3440
3491 26231 21144
3492 11816 11875
3492 15388 13597
3493 5233 4135
3493 20050 16063
3494 13033 28123
3494 24731 14330
3495 17389 14936
3495 20364 12395
3495 21359 20704
3495 26548 19249
3496 16568 17190
3497 22975 23684
3497 27785 9562
3498 3555 12697
3498 27670 10616
3499 10288 7019
3499 19813 4666
3500 10608 15562
3500 12606 24797
3501 13400 12030
3502 11507 7252
3502 18027 25404
3503 19603 1475
3504 21842 8553
3505 20191 6606
3506 10215 18394
3506 23135 2682
3506 24055 2562
3507 10434 5173
3507 11380 27068
3507 18765 1282
3507 23845 20448
3508 4390 246
3508 6861 19564
3509 25968 25735
3510 8750 17682
3510 21936 8359
3511 26850 29803
3512 11407 503
3512 17364 13639
3513 17547 18139
3514 22340 10244
3514 25973 5761
3515 19849 24697
3515 20874 8210
3515 26044 6719
3516 5004 4567
3516 6118 760
3516 11986 11808
3516 12173 25358
3516 26488 7362
3516 27279 16640
3517 3565 11872
3517 5474 2931
3517 14977 16062
3517 20743 29366
3517 24406 6026
3518 6538 17566
3518 18102 12374
3518 23662 15842
3519 19142 19297
3520 22511 18855
3520 24510 29674
3521 13094 12163
3521 23745 26083
3522 4145 18942
3522 16150 4850
3523 5404 22629
3524 11999 8307
3525 9857 26713
3526 5654 5068
3527 8683 21083
3528 20007 2687
3529 9895 26916
3529 15563 1849
3530 21475 10308
3532 6099 5472
3532 7965 4103
3532 17640 12867
3532 18355 29398
3533 12558 6378
3533 21358 22490
3533 25778 20459
3534 17782 23970
3535 16432 17022
3537 17734 22164
3538 14437 8753
3538 20352 2740
3538 21615 6696
3539 14657 9780
3540 8869 18412
3540 14158 1879
3540 21259 3640
3541 22500 2700
3542 5917 21855
3542 24285 9986
3543 7430 1232
3543 8248 21873
3544 19536 2074
3544 22185 23824
3545 9200 9653
3546 15119 17521
3546 15432 3816
3546 27523 6197
3547 14386 1442
3547 25724 9649
3548 26195 15889
3549 17556 1023
3550 7115 6450
3550 8450 3134
3551 4145 25670
3551 6763 24010
3552 12222 25605
3552 14121 10738
3553 22154 10690
3555 11457 22599
3556 9435 205
3556 23428 10461
3557 8216 13702
3557 13855 28268
3557 26554 1572
3558 19467 28887
3558 26127 8857
3559 8899 18323
3559 12520 3768
3560 9728 25763
3560 15285 24325
3560 24396 1142
3561 11107 7344
3562 16305 3132
3562 19131 21165
3563 11586 18661
3563 27872 16118
3564 12981 23470
3564 18800 8446
3564 20346 23230
3566 12791 17893
3566 13788 1217
3566 22483 19300
3566 25368 22938
3567 25644 16609
3568 14736 29660
3568 15539 28274
3569 6885 13016
3570 18811 10348
3571 10154 20661
