35000 200000
5810 13486 106511
5810 16529 197339
5810 19446 142902
5810 19634 80077
5810 19780 161317
5810 26878 188152
5810 28097 75674
5810 30975 27525
5810 33375 67097
5810 33506 87938
5811 7042 163277
5811 7814 120434
5811 9741 114470
5811 15190 146833
5811 20910 135113
5811 23688 185398
5811 24760 16816
5811 25241 48732
5811 29941 13789
5812 7698 92954
5812 11508 192562
5812 15536 188294
5812 18624 26679
5812 22162 85840
5812 22186 180763
5812 23046 104971
5812 25210 122807
5812 27941 50305
5812 30009 178578
5812 33183 70592
5812 34017 52078
5813 7324 170032
5813 10464 67209
5813 11211 132496
5813 17112 19182
5813 20656 4018
5813 22555 171621
5813 33134 40170
5813 33444 114435
5814 6433 42072
5814 6542 139685
5814 7761 103126
5814 10593 151573
5814 10864 131039
5814 12039 50227
5814 13436 45135
5814 14392 5874
5814 29508 117745
5814 33707 120882
5815 10254 14840
5815 11563 147944
5815 16551 159176
5815 24371 85832
5815 32230 58568
5815 34740 41882
5816 6365 23224
5816 12928 122060
5816 13186 181893
5816 15590 187722
5816 17736 135523
5816 17848 125369
5816 18916 7496
5816 18970 69865
5816 19706 186119
5816 21263 195549
5816 26608 21071
5816 27891 177741
5816 33804 63566
5817 6222 16086
5817 6969 30371
5817 20853 89820
5817 28460 154529
5817 31808 17932
5817 32260 161029
5818 9841 87877
5818 11948 87562
5818 12439 10500
5818 16888 63576
5818 18140 12910
5818 20483 27230
5818 22366 88621
5818 23602 150023
5818 28767 112093
5818 29194 59026
5818 34491 3935
5819 10768 49639
5819 12545 144377
5819 12632 130080
5819 18460 100141
5819 19339 55126
5819 22930 112419
5820 6971 19462
5820 10436 131552
5820 11041 138989
5820 12170 6058
5820 13730 114461
5820 15420 162244
5820 19963 52256
5820 20730 187804
5820 26782 129127
5820 27627 150670
5820 31970 197867
5821 12499 9377
5821 12885 140001
5821 13334 37778
5821 14679 126704
5821 17976 136619
5821 18034 142850
5821 19637 56753
5821 29078 174743
5821 29226 156610
5821 34593 63805
5822 15985 192868
5822 20003 107131
5822 21196 54080
5822 24123 80160
5822 26117 36952
5822 29179 11179
5822 31135 104583
5823 9412 131094
5823 11585 135532
5823 22704 146134
5823 25839 112191
5823 29447 54196
5823 32268 13665
5823 33905 62244
5824 6797 99479
5824 8884 50152
5824 15419 194130
5824 18194 72178
5824 20625 67780
5824 21584 110060
5824 22795 115837
5824 27143 143038
5824 28242 252
5824 28455 112546
5824 31343 100415
5824 32295 45908
5825 6247 37847
5825 7983 191636
5825 12790 150475
5825 14275 139392
5825 23159 152288
5825 24537 189323
5825 28662 132642
5825 29323 77615
5825 32658 37347
5826 10479 91098
5826 14816 166719
5826 18466 88420
5826 23100 86880
5826 23295 121457
5826 24729 75434
5826 31860 75675
5827 7803 19424
5827 12034 155687
5827 12176 66891
5827 13285 132128
5827 20228 83709
5827 21985 37154
5827 22394 456
5827 27741 25701
5828 7526 2923
5828 11926 131485
5828 14044 10841
5828 14340 172085
5828 18744 72081
5828 23215 89497
5828 24041 67898
5828 24276 109272
5828 28332 117357
5828 29873 61088
5828 32318 13181
5829 7564 76338
5829 10351 142834
5829 14602 90042
5829 18308 131431
5829 18837 32282
5829 23682 188272
5829 23885 34937
5830 8528 16795
5830 9827 72851
5830 14001 31196
5830 17295 180522
5830 21485 175234
5830 22842 130108
5830 23944 39967
5830 24127 35410
5830 34895 28481
5831 6107 33233
5831 9070 1118
5831 12538 34577
5831 13272 109464
5831 20554 198092
5831 26014 188747
5832 5951 36218
5832 12480 65269
5832 15545 188577
5832 18399 84286
5832 19317 161783
5832 21875 90222
5832 22420 37773
5832 23102 168660
5832 25186 90965
5832 26857 120985
5832 30220 41858
5832 32717 36387
5832 33371 179823
5833 8619 91981
5833 16395 34679
5833 16507 173172
5833 17867 19534
5833 19014 61599
5833 20032 32464
5833 20746 134438
5833 24106 2942
5833 24130 93186
5833 26237 156144
5833 27786 51940
5833 29675 1435
5833 29692 36462
5833 31695 59126
5833 34679 156131
5834 7127 31827
5834 9634 188940
5834 11505 178040
5834 16681 177345
5834 18150 113238
5834 18221 172302
5834 22535 32284
5834 29424 48143
5834 31486 6001
5834 33557 89686
5835 7042 87883
5835 8742 187447
5835 12464 72459
5835 12771 67015
5835 18991 164312
5835 19954 106937
5835 24776 143245
5835 25885 97863
5836 9543 157191
5836 19999 85983
5836 28425 78481
5836 28552 174216
5836 29366 10319
5836 29870 116867
5836 30468 182186
5837 6821 99738
5837 11366 40147
5837 21958 107333
5837 30635 66060
5837 32458 33513
5838 9427 4620
5838 10988 100200
5838 14354 109979
5838 17230 197585
5838 19760 302
5838 20170 106255
5838 23603 43902
5838 26761 88001
5838 28700 119885
5838 29716 65113
5838 30453 113198
5838 31143 89276
5838 31804 127907
5838 34450 4126
5839 7574 43593
5839 9874 83553
5839 13950 186484
5839 19649 15148
5839 19672 46649
5839 19725 84345
5839 20779 81188
5839 21527 182240
5839 25572 139557
5839 30666 143454
5839 31290 117665
5840 14061 52240
5840 14742 5824
5840 15384 69099
5840 19428 199248
5840 20941 118410
5840 25174 162047
5840 26410 157056
5840 26418 172832
5840 27004 185021
5840 30522 122471
5840 33106 136319
5840 33744 64213
5841 6532 120240
5841 7654 6649
5841 14862 41527
5841 23165 73712
5841 26235 145243
5842 5857 58750
5842 18291 160067
5842 26717 62056
5842 30679 110385
5842 31625 182767
5842 33024 140893
5843 7974 68180
5843 8423 46606
5843 11885 109925
5843 13298 54832
5843 19685 117684
5843 19750 142767
5843 25941 119075
5843 26488 11180
5843 27502 35441
5843 30337 152753
5843 32716 78941
5843 33189 108091
5843 33461 88555
5844 8977 92412
5844 12559 98489
5844 12851 107808
5844 14002 22517
5844 25271 125621
5844 32807 102516
5845 7091 178333
5845 7154 72726
5845 9321 105228
5845 23720 78499
5845 24103 70583
5845 24222 155677
5845 25529 197713
5845 33603 16624
5846 6095 3350
5846 7780 128398
5846 10045 149371
5846 12600 176439
5846 16917 115572
5846 27660 90655
5846 28634 145599
5846 33431 157014
5846 34678 111316
5846 34686 149669
5847 8505 115172
5847 11127 55500
5847 16067 115237
5847 16633 26099
5847 18013 67696
5847 20262 152722
5847 25743 167484
5847 29715 196305
5847 30834 19533
5847 32117 182477
5848 7631 63253
5848 9769 57789
5848 14192 164938
5848 18263 148737
5848 23236 131424
5848 23590 25656
5848 26525 13658
5848 34622 189277
5848 34700 180103
5849 6135 4776
5849 7110 11682
5849 13328 91310
5849 15670 137903
5849 16611 52686
5849 18159 158683
5849 20838 165826
5849 21466 119642
5849 22766 78206
5849 25752 62614
5849 29893 70439
5849 31207 78540
5850 9153 167422
5850 10312 70339
5850 10930 13513
5850 11597 62846
5850 11905 90246
5850 17469 118353
5850 18595 100088
5850 21023 36587
5850 21756 179363
5850 30198 132598
5850 33084 82095
5850 33419 119867
5851 6982 197474
5851 14835 96389
5851 17374 71010
5851 17864 179514
5851 20026 195540
5851 23626 88349
5851 26791 149231
5851 28263 1103
5851 28790 79882
5851 29623 106383
5851 33179 144579
5852 6125 5830
5852 13552 69413
5852 20570 180622
5852 20665 79733
5852 26065 65498
5852 29459 134833
5853 6198 134557
5853 6806 137734
5853 7684 199563
5853 11051 131775
5853 15514 23658
5853 16320 122623
5853 16941 152675
5853 22571 21261
5853 22938 188928
5853 25238 50969
5853 27060 107813
5853 27853 157198
5853 27958 13436
5853 32863 100136
5853 33074 108963
5854 13760 63661
5854 20599 37558
5854 23222 174232
5854 24878 193920
5854 29285 120212
5854 34600 163528
5855 8805 197238
5855 10304 88201
5855 11594 161838
5855 13306 118796
5855 18424 171865
5855 26349 125806
5856 11750 47862
5856 14014 4548
5856 18369 90033
5856 25828 137541
5856 29220 34016
5856 29252 70220
5856 31489 11496
5856 32004 69845
5856 33310 50597
5857 7818 198832
5857 8408 111293
5857 22771 76291
5857 25407 139701
5857 34300 126862
5858 5902 7252
5858 6431 38773
5858 6621 64977
5858 8731 21977
5858 9128 116414
5858 9372 162412
5858 9599 177807
5858 18614 67975
5858 26261 19293
5858 27767 126529
5858 29818 37427
5858 32634 141698
5858 34661 149616
5859 6999 72929
5859 7932 70152
5859 14958 25895
5859 16363 30878
5859 20380 32430
5859 20924 339
5859 25739 143881
5859 25811 80874
5859 27953 97324
5859 31058 78137
5859 31460 127377
5860 7112 40571
5860 8003 101270
5860 12793 41198
5860 13076 142211
5860 18372 7157
5860 19825 168169
5860 21091 31899
5860 23618 119445
5860 24631 60527
5860 25798 130272
5860 31777 95713
5860 32189 14880
5860 32684 94382
5860 34752 192470
5860 34954 153264
5861 7749 65455
5861 14784 91589
5861 15763 183246
5861 17096 44458
5861 19938 12387
5861 22518 62820
5861 31348 119909
5862 6742 182525
5862 10248 24223
5862 10797 162161
5862 13769 159515
5862 14870 121361
5862 18778 91416
5862 23468 154790
5862 24024 81267
5862 25920 116818
5862 26842 168843
5862 31154 192789
5862 31898 49036
5863 7841 44930
5863 8258 128853
5863 12779 55916
5863 17511 87155
5863 21093 51528
5863 31273 23763
5863 31946 42529
5863 33466 59910
5863 33709 54261
5863 34025 81870
5864 12554 128729
5864 17168 114394
5864 17719 80267
5864 25873 97628
5864 31356 139638
5865 7237 21137
5865 14306 131333
5865 15207 88685
5865 15584 112197
5865 17537 8987
5865 18414 137253
5865 20250 39748
5865 24908 149750
5865 28004 104690
5865 32423 29154
5865 32700 109813
5866 12294 106223
5866 12423 165186
5866 12892 193168
5866 13721 126727
5866 13789 163209
5866 16880 43655
5866 20437 68322
5866 20609 107253
5866 22072 38403
5866 24564 181047
5866 28697 164064
5866 32121 192618
5866 32695 29609
5866 33199 90990
5867 6188 37348
5867 6400 5573
5867 6908 65612
5867 10038 183633
5867 10264 53587
5867 13230 153241
5867 14665 56622
5867 16784 79205
5867 19771 115847
5867 20255 48284
5867 21091 55986
5867 24055 20390
5867 26532 43046
5867 29114 91145
5867 31361 15704
5868 10883 90164
5868 11926 13934
5868 15524 104648
5868 24380 144686
5868 24718 64127
5868 24848 174882
5868 27231 118768
5868 34162 59240
5868 34464 34005
5869 6237 49284
5869 6928 139003
5869 7947 186038
5869 12614 196491
5869 21955 181882
5869 22133 199976
5869 22188 144887
5870 8512 151067
5870 14770 92929
5870 22746 107920
5870 25638 41896
5870 27444 34423
5871 6396 172794
5871 6503 65617
5871 15776 117668
5871 16615 85143
5871 16933 193689
5871 17639 116532
5871 24174 883
5871 25471 28495
5871 29590 90023
5871 29720 34605
5871 34206 179760
5872 7080 104768
5872 8459 109175
5872 12638 28832
5872 16232 178838
5872 16381 67417
5872 19477 8734
5872 24218 174978
5872 25879 194383
5872 26545 10832
5872 34590 67385
5872 34670 11122
5873 9460 57204
5873 13001 73701
5873 15865 49710
5873 16964 153576
5873 17368 61306
5873 18850 136380
5873 27484 99394
5873 29137 74456
5873 29883 147903
5873 33149 51786
5873 34356 122536
5874 6133 24665
5874 12912 29422
5874 14779 7284
5874 22681 78589
5874 26190 148463
5874 32006 146413
5875 6519 17860
5875 11627 194412
5875 13655 183675
5875 16468 55247
5875 17455 139545
5875 22471 62543
5875 22743 19372
5875 33742 122624
5876 6606 64438
5876 8522 184954
5876 9013 182449
5876 12062 104891
5876 14600 96448
5876 16564 58468
5876 20382 171751
5876 24297 152142
5876 27305 108736
5876 34287 53767
5877 6104 25240
5877 21081 2861
5877 21535 122144
5877 24598 125095
5877 34022 8582
5878 6989 182282
5878 9015 3526
5878 21239 179964
5878 26041 124478
5878 30106 80108
5879 17003 134478
5879 18884 59185
5879 19677 13365
5879 26858 130458
5879 29930 15754
5879 31994 95289
5879 33495 41600
5879 34361 156041
5879 34826 158469
5880 9382 114099
5880 14934 115903
5880 19376 97846
5880 20552 63620
5880 23361 82561
5880 24966 48074
5880 27201 177049
5880 32055 90267
5881 6673 161358
5881 7841 127020
5881 8806 155913
5881 11224 31145
5881 12635 107434
5881 15099 122515
5881 15449 38849
5881 16940 145892
5881 20565 44875
5881 22768 70292
5881 31196 87908
5881 34680 163278
5882 6877 7563
5882 8275 48733
5882 11049 77435
5882 11846 77533
5882 15459 64929
5882 21993 25356
5882 22408 122804
5882 26377 130280
5882 26404 99342
5882 31971 165516
5883 11738 75273
5883 12444 151344
5883 15293 132753
5883 19995 45534
5883 22191 161967
5883 23145 47582
5883 23903 73254
5883 26284 96318
5883 27017 136465
5883 27662 51300
5883 32018 109600
5883 34182 121360
5883 34215 199998
5884 5919 3043
5884 6208 163665
5884 8577 93767
5884 23365 36071
5884 24626 182487
5884 26932 177595
5884 28468 19995
5884 28971 18639
5884 32412 6346
5884 32880 44697
5884 34390 127267
5885 6400 151482
5885 11086 11403
5885 19041 121278
5885 20049 119905
5885 29288 163873
5885 33363 187074
5886 6980 132022
5886 7836 93503
5886 9834 31734
5886 12025 193450
5886 13263 463
5886 19275 10103
5886 20076 129241
5886 20877 167336
5886 23048 70766
5886 24040 17650
5886 30710 118442
5886 32445 185282
5886 34441 160654
5887 19147 108684
5887 19390 24734
5887 22165 6790
5887 23186 159463
5887 23764 42828
5887 25266 42911
5887 27133 141783
5887 28829 165126
5888 6414 105572
5888 8814 15507
5888 9643 28740
5888 15227 126291
5888 15564 52391
5888 15698 14311
5888 17762 56807
5888 17765 89235
5888 19255 82046
5888 28744 87879
5888 34837 92658
5889 7904 144327
5889 9934 183511
5889 13249 166141
5889 22021 5259
5889 23543 197632
5889 30773 14482
5890 17053 161383
5890 22037 118861
5890 26563 4312
5891 12423 34185
5891 13194 177009
5891 14101 45689
5891 17354 94898
5891 19862 69788
5891 20573 52877
5891 23472 87599
5891 27302 106118
5891 29605 135004
5891 31695 138473
5891 34297 140231
5892 9381 48456
5892 18476 198054
5892 20452 77120
5892 24198 66087
5892 25139 195950
5892 26454 35100
5892 29257 29960
5892 32412 24910
5893 12383 42627
5893 12721 95014
5893 14070 172523
5893 14740 129804
5893 14992 124681
5893 17735 51705
5893 18659 5413
5893 19848 49944
5893 22002 141301
5893 23600 65688
5893 32825 1296
5894 7123 92897
5894 9921 128586
5894 18513 193449
5894 18956 141026
5894 25813 35132
5894 28804 69455
5894 30012 142805
5894 30555 100384
5894 34401 151980
5895 10000 17617
5895 11461 139843
5895 11659 118425
5895 23009 41585
5895 24745 42239
5896 6740 109846
5896 7955 172536
5896 8925 66890
5896 10415 173354
5896 12316 124775
5896 14194 139045
5896 16405 165052
5896 18856 98159
5896 25604 55875
5896 27425 137810
5896 34917 138892
5897 6503 151669
5897 9921 106543
5897 14754 153119
5897 17584 58257
5897 17619 134785
5897 18833 16071
5897 20343 137887
5897 25923 72914
5897 29641 106410
5897 30250 137405
5897 30551 120100
5897 31475 58222
5897 33784 121039
5898 6862 164082
5898 7803 10309
5898 9596 6185
5898 10217 36605
5898 18894 112216
5898 20179 99951
5898 22933 69336
5898 25598 50721
5898 26600 139729
5898 29067 171250
5899 6091 172276
5899 11372 135735
5899 23598 170820
5899 27311 125853
5899 28997 46381
5899 29909 184501
5899 31769 180638
5899 32854 188071
5899 32886 187855
5899 34961 110459
5900 8219 70735
5900 14810 164182
5900 15810 135851
5900 16633 141060
5900 17853 76485
5900 22413 70112
5900 23593 116872
5900 24361 144362
5900 29944 92357
5901 7100 52396
5901 11554 49320
5901 17013 92681
5901 19798 85271
5901 23782 248
5901 24453 161883
5901 33110 71454
5901 34644 187590
5902 7818 26047
5902 24428 17845
5902 28908 33745
5902 29263 81718
5902 31348 71643
5902 31500 134462
5902 32608 107150
5902 32949 39133
5903 11295 124362
5903 17615 5247
5903 20133 124690
5903 29567 166921
5903 29997 148479
5903 33556 16027
5904 16096 27199
5904 25972 55410
5904 28361 89937
5904 33486 123351
5905 6129 150463
5905 14321 31967
5905 15214 187809
5905 15552 73779
5905 16892 59106
5905 27500 179306
5905 27636 73160
5905 29867 122917
5905 29978 143130
5905 32304 111958
5906 6057 131762
5906 6501 48221
5906 8004 3028
5906 8763 23607
5906 11017 32389
5906 11702 158559
5906 12127 13767
5906 14141 169598
5906 18836 83284
5906 22692 23550
5906 29911 106422
5906 30140 66906
5907 6660 188393
5907 7887 135393
5907 14135 187282
5907 17363 119758
5907 18120 36559
5907 21964 52761
5907 24093 11328
5907 25154 39574
5907 28033 162249
5907 32066 43732
5907 32556 170961
5907 34721 125192
5908 6101 113644
5908 6203 56237
5908 8918 2554
5908 9294 125616
5908 17351 44956
5908 20962 145873
5908 23746 46993
5908 24051 178836
5908 28148 22101
5908 29137 151535
5909 11833 48639
5909 12295 27856
5909 16261 76379
5909 17837 170314
5909 18909 79615
5909 22805 106923
5909 22846 130129
5909 26561 125079
5909 27994 44995
5909 28490 62401
5909 34700 112277
5910 15879 141830
5910 20305 175005
5910 20641 182060
5910 20920 8973
5910 20926 128988
5910 22744 84119
5910 24582 77223
5910 25365 73427
5910 26868 138404
5910 26907 78628
5910 33062 107260
5911 6569 9874
5911 9811 90898
5911 16848 99169
5911 19411 19062
5911 23768 121051
5911 29766 188480
5911 32531 49698
5912 6486 33525
5912 9163 104117
5912 16512 12974
5912 16599 83633
5912 25891 195563
5912 27004 113104
5912 27037 123095
5913 8390 85790
5913 10814 45652
5913 14241 17395
5913 14508 153532
5913 14808 46400
5913 21752 46055
5913 22355 47577
5913 22632 33542
5913 23495 70679
5913 31168 67485
5914 12873 199160
5914 15223 21478
5914 21091 29827
5914 23697 29107
5914 25276 41428
5914 26201 118649
5914 30631 108424
5915 7924 108540
5915 8794 178029
5915 13586 81656
5915 19516 64796
5915 33613 172155
5916 7751 158882
5916 9663 86133
5916 10913 108368
5916 11827 8795
5916 18128 25991
5916 25086 124385
5916 29438 42082
5916 30214 142120
5916 33646 105392
5917 8166 29565
5917 11169 172574
5917 18065 59864
5917 18877 22761
5917 21587 87366
5917 31931 116204
5917 33714 179295
5917 34059 64890
5918 6465 187839
5918 8610 178585
5918 11844 40124
5918 12410 27206
5918 12560 11509
5918 14286 71153
5918 16396 110875
5918 21740 81321
5918 24450 102347
5918 29967 88725
5918 31634 129199
5919 6608 26869
5919 7673 194365
5919 8297 139830
5919 11333 86806
5919 12648 28356
5919 13759 21069
5919 14335 46314
5919 18644 126950
5919 23329 115437
5919 24372 133146
5919 27738 168391
5919 28435 144873
5919 31461 123061
5919 32435 157267
5920 10887 117798
5920 15583 179646
5920 16154 104980
5920 19239 143404
5920 20138 185742
5920 25966 187990
5920 26579 89582
5920 28355 42098
5920 30871 168882
5920 32264 132061
5921 8394 73168
5921 8417 19030
5921 15294 139988
5921 16218 86915
5921 17751 89294
5921 19008 157082
5921 20492 195450
5921 25302 23751
5921 26691 195565
5921 27488 182379
5921 30510 93932
5921 33505 109313
5922 10953 189038
5922 16837 12586
5922 18896 47408
5922 20577 150462
5922 21687 103344
5922 26416 159032
5922 31474 156415
5922 31853 22231
5923 10311 195144
5923 10957 19970
5923 12422 162935
5923 26180 174478
5923 26508 116976
5923 26553 196036
5923 29033 63365
5923 33180 39765
5923 33720 122304
5924 11722 43288
5924 13316 114575
5924 17351 259
5924 21101 175923
5924 24619 46165
5924 26863 72811
5924 33042 140037
5924 34343 63325
5925 9904 83047
5925 15879 106110
5925 16645 133903
5925 16756 197240
5925 19888 173061
5925 19990 180410
5925 26789 69117
5925 30682 87992
5926 6244 48613
5926 7716 156438
5926 8028 1262
5926 10069 166865
5926 10305 178293
5926 18000 164770
5926 18505 67178
5926 19390 67582
5926 20036 127428
5926 30517 159389
5926 32151 183790
5927 8511 179958
5927 10713 170021
5927 12431 56046
5927 15007 98590
5927 15866 122347
5927 16575 58427
5927 17727 39352
5927 17825 118291
5927 26797 43828
5927 26927 45595
5927 27809 177166
5927 29747 52462
5927 30148 81984
5927 32489 164284
5927 33519 176079
5928 11160 3198
5928 12638 163128
5928 14245 197173
5928 15204 136997
5928 15513 112907
5928 16639 107188
5928 19574 170676
5928 23464 178358
5928 24063 117257
5928 25738 172810
5928 28166 9621
5928 31187 25979
5928 33161 98610
5928 34034 88903
5929 9190 86544
5929 10166 51905
5929 12394 117983
5929 15685 40045
5929 28326 140913
5929 32120 144524
5930 6937 24382
5930 6952 74767
5930 8809 108738
5930 14416 176080
5930 15194 67469
5930 18437 96251
5930 28701 69710
5930 31855 12916
5930 32017 126295
5930 33547 34872
5930 34276 56977
5930 34679 184571
5931 6022 134697
5931 6932 171755
5931 10646 149313
5931 14541 92883
5931 15329 165688
5931 16575 119221
5931 18025 48184
5931 18902 107221
5931 20109 36286
5931 25958 79581
5932 15489 43377
5932 15645 149728
5932 15647 112481
5932 15820 112221
5932 16696 38202
5932 17425 90340
5932 18562 50941
5932 20370 137010
5932 23851 131000
5932 25282 159816
5932 26916 160596
5932 29902 182381
5932 30811 49330
5933 9715 120844
5933 11626 171628
5933 15442 124308
5933 25805 99131
5933 28209 196204
5933 28347 45148
5933 28670 1891
5933 29412 141578
5933 32843 59540
5933 34796 177627
5934 14827 87145
5934 16727 97853
5934 17470 46163
5934 17791 44567
5934 18381 55008
5934 20643 179784
5934 21275 158108
5934 22422 149056
5934 27345 121067
5934 29901 24145
5934 30801 181546
5934 30982 43452
5934 31583 25517
5935 6234 45578
5935 7610 143826
5935 8189 75228
5935 9126 109293
5935 11127 79500
5935 11465 163636
5935 17232 184232
5935 20584 92991
5935 21962 133485
5935 27729 157653
5935 28547 132511
5935 30145 3904
5935 31386 124023
5935 32075 25024
5935 32782 70926
5935 34565 35429
5936 8987 12991
5936 9923 108419
5936 11341 126611
5936 11845 165460
5936 14190 150923
5936 14304 104880
5936 15177 4631
5936 15247 151150
5936 25244 62631
5936 26614 95714
5936 29334 179874
5936 29468 171168
5936 32813 108226
5936 34225 154767
5937 9614 10208
5937 12882 57571
5937 14345 73190
5937 16969 40922
5937 19892 140262
5937 29123 98931
5937 29824 148458
5937 31152 199681
5938 6235 128786
5938 9227 142070
5938 11325 178310
5938 11688 126945
5938 18607 100054
5938 25340 35813
5938 31158 69706
5938 31509 69667
5938 32955 141897
5939 11918 72635
5939 12355 41964
5939 13620 121417
5939 14083 53554
5939 14641 28318
5939 15098 158270
5939 18431 123114
5939 21891 96361
5939 24561 193424
5939 31557 153917
5940 13321 192085
5940 22756 191181
5940 24186 36345
5940 30866 86101
5940 31363 71748
5940 32708 125136
5940 34915 85118
5941 6297 96027
5941 7437 164059
5941 8472 133367
5941 11393 74357
5941 19607 23545
5941 22095 63321
5941 27037 154939
5941 33812 11712
5942 6149 92879
5942 9643 72771
5942 10705 83966
5942 11554 136410
5942 11569 81026
5942 11677 51086
5942 12825 69228
5942 15761 190147
5942 18698 33056
5942 26279 156285
5942 27198 134402
5942 32348 157803
5943 6238 160851
5943 7146 125278
5943 13830 166250
5943 16527 184494
5943 17280 3890
5943 27536 182684
5943 28735 97429
5943 30447 24083
5943 30988 112853
5944 6646 95846
5944 7833 110729
5944 12356 150038
5944 13612 90601
5944 16110 111243
5944 18575 104008
5944 19457 5880
5944 21208 81213
5944 21499 88269
5944 31724 151631
5944 33499 183910
5945 7040 81274
5945 9016 6395
5945 12763 90929
5945 13440 170319
5945 15127 54812
5945 16202 186894
5945 22637 143143
5945 31068 139888
5945 32789 171822
5946 6774 152091
5946 8570 78631
5946 11892 15648
5946 14577 51505
5946 19880 60574
5946 20076 198189
5946 24976 40576
5946 32089 31511
5946 32664 26760
5946 34676 59273
5946 34956 171742
5947 6582 189347
5947 12179 61525
5947 12530 168457
5947 12814 130900
5947 14928 3542
5947 20868 2733
5947 21513 113727
5947 22881 107047
5947 24899 38106
5948 8059 135680
5948 8503 176748
5948 17093 78407
5948 20664 77200
5948 24890 37788
5948 31860 121729
5948 34127 189505
5949 12564 148887
5949 17251 116313
5949 22068 101660
5949 22687 73520
5949 29350 101234
5949 30552 106974
5949 30810 73384
5949 30954 129920
5949 34493 77083
5950 8503 90203
5950 9798 128359
5950 13985 56198
5950 15444 75951
5950 31371 26851
5950 31751 12468
5950 33499 5305
5951 6310 11503
5951 11235 197398
5951 19307 195905
5951 20372 6109
5951 25844 131460
5951 28616 64253
5951 30023 154052
5951 30348 177391
5951 31485 127621
5952 14942 8062
5952 15872 196370
5952 16573 183345
5952 18293 27123
5952 25994 5132
5952 27293 134350
5952 29112 36876
5952 33510 42400
5952 34965 4639
5953 15252 190931
5953 17007 13422
5953 19213 90795
5953 19801 154776
5953 21060 176654
5953 21253 162758
5953 28359 82505
5954 7205 90204
5954 12832 127566
5954 15611 151134
5954 20013 196862
5954 21692 169937
5954 31892 198671
5955 6645 193828
5955 6665 29667
5955 9325 174278
5955 13558 83840
5955 14484 11943
5955 21888 8147
5955 29476 132224
5955 29703 173476
5956 18502 92605
5956 21044 125198
5956 22877 52913
5956 24245 180650
5956 27943 52148
5956 28239 147818
5956 28710 82641
5956 31047 109964
5956 33905 71085
5957 9292 29844
5957 12305 159974
5957 14313 118375
5957 16110 154344
5957 17036 160444
5957 20239 59304
5957 20741 144083
5957 21109 24023
5957 23521 154861
5957 24578 144099
5957 27452 82884
5957 28904 122854
5957 31864 193253
5958 7558 198390
5958 8129 117511
5958 8213 66159
5958 9156 184629
5958 9326 39879
5958 9889 186344
5958 9891 170734
5958 13113 59644
5958 13190 99026
5958 14420 34479
5958 18749 136552
5958 19404 41141
5958 24742 51224
5958 26394 180354
5958 33578 114902
5959 7467 143136
5959 10707 165717
5959 12833 53896
5959 18929 150628
5959 19794 176185
5959 20413 197386
5959 27620 69149
5959 31056 36240
5960 8291 167872
5960 9936 111808
5960 16117 75057
5960 19979 131702
5960 27589 60380
5960 30398 81577
5961 6839 73916
5961 8300 161204
5961 19453 3243
5961 28028 137018
5961 32251 154069
5961 33507 3588
5962 7331 47856
5962 10899 160294
5962 11158 144408
5962 20270 82795
5962 22090 90494
5962 25937 88092
5962 26469 39660
5962 29408 82526
5962 34629 141005
5963 7091 69235
5963 9086 36310
5963 17495 33824
5963 19486 171414
5963 28969 9179
5963 29894 25483
5963 33858 81954
5964 11296 100532
5964 14543 131866
5964 15081 107751
5964 16798 158894
5964 22062 39571
5964 22138 156176
5964 27614 68118
5964 29014 84033
5964 33528 69470
5964 34285 15194
5965 9544 117644
5965 12350 181631
5965 13138 33517
5965 17344 183494
5965 19345 122412
5965 25185 149644
5965 25746 118959
5965 27897 10705
5965 28595 78543
5965 28905 162495
5965 29538 188296
5965 33277 170328
5965 33567 132989
5966 10453 122409
5966 12169 145331
5966 12248 105889
5966 12613 113428
5966 14282 60302
5966 14381 57328
5966 26701 49382
5967 7763 12426
5967 9009 28038
5967 12178 172356
5967 13183 192838
5967 15014 198230
5967 21779 58355
5967 23872 115866
5967 27723 142247
5967 29645 129456
5967 30734 93780
5967 34442 153905
5967 34497 159875
5968 7460 127340
5968 8271 176968
5968 10089 24216
5968 12694 142953
5968 17069 105533
5968 21616 21819
5968 23079 50657
5968 27787 65072
5968 34914 56646
5969 6707 118893
5969 7154 45415
5969 11600 150142
5969 15190 182480
5969 22103 78083
5969 25965 19412
5969 25989 139850
5969 27106 122643
5969 29446 112283
5969 34370 162360
5970 8291 37354
5970 15239 121283
5970 32848 182549
5970 34437 18588
5970 34448 164336
5971 7053 45152
5971 8187 144019
5971 9064 76822
5971 22151 3868
5971 24120 125273
5971 24736 195329
5971 26525 93517
5971 27833 134890
5971 32085 95383
5972 8034 176070
5972 11836 146070
5972 16613 149081
5972 17337 186042
5972 18939 176447
5972 26118 32989
5972 28260 117634
5972 28368 158156
5972 29312 66171
5972 30516 191222
5972 33583 36678
5973 7223 2325
5973 12626 55457
5973 12945 61462
5973 17546 194657
5973 17885 79645
5973 20524 74999
5973 20795 89458
5973 21085 121881
5973 30455 21136
5973 31395 67353
5973 31506 51080
5973 32282 74741
5973 33062 182607
5974 10774 166043
5974 11615 140744
5974 16214 13940
5974 21809 132523
5974 23497 168923
5974 26644 121596
5974 29253 79699
5975 6643 115358
5975 8358 50960
5975 12258 141478
5975 15257 167843
5975 17952 72386
