13000 80000
2163 8086 26738
2163 8813 7682
2164 3434 52711
2164 4861 4751
2164 4994 28115
2164 5039 58662
2164 5359 45901
2164 6256 20507
2164 11717 65082
2165 4932 20197
2165 5531 44613
2165 8037 58835
2165 9732 60341
2165 10306 11691
2166 3517 51506
2166 3739 47726
2166 4367 18858
2166 7391 72114
2166 7896 66268
2166 8215 68288
2166 8898 75473
2166 8933 16633
2167 2405 28915
2167 2406 24667
2167 4346 27614
2167 5336 4475
2167 6755 31633
2167 6815 27201
2167 6955 23202
2167 8020 30966
2167 12906 26896
2168 3447 60332
2168 3525 69688
2168 4885 69666
2168 4910 39733
2168 5447 45590
2168 5567 4099
2168 5766 8116
2168 6212 16084
2168 6278 2182
2168 7265 40445
2168 9395 14299
2168 10447 78538
2168 11249 3810
2168 11915 43165
2168 12702 75778
2168 12734 49969
2168 12759 76987
2168 12861 21825
2169 2734 24641
2169 4009 20771
2169 4934 37450
2169 6214 8086
2169 6593 64746
2169 6718 36233
2169 9574 78563
2169 9763 49721
2169 12297 62045
2169 12560 23401
2169 12911 7760
2170 2893 40981
2170 5622 66729
2170 5664 51249
2170 7477 58834
2170 7753 9720
2170 9045 53565
2170 9301 15304
2170 10105 72584
2170 11785 74666
2171 3541 5055
2171 4116 70573
2171 9170 79640
2171 11041 48739
2171 12876 77290
2172 2232 58613
2172 4227 75256
2172 4784 59822
2172 5728 17826
2172 8082 3304
2172 9555 13748
2172 12243 75037
2172 12656 71863
2173 2409 24444
2173 2432 13783
2173 3680 61119
2173 5015 42494
2173 10293 37083
2173 10512 30014
2173 11815 41607
2174 3068 19912
2174 5189 66646
2174 5768 22273
2174 8969 29104
2174 12257 13408
2174 12378 36837
2175 2237 47766
2175 2316 39127
2175 3542 26163
2175 3610 60684
2175 4863 4981
2175 7833 43045
2175 8264 12385
2175 9036 18766
2175 10100 32357
2175 10225 19850
2175 12377 14294
2176 2241 45958
2176 3943 19808
2176 5965 7579
2176 6763 52533
2176 6952 11339
2176 7044 51367
2176 7574 32441
2176 10373 63523
2176 11376 33699
2176 11864 33274
2177 3422 6366
2177 3706 50708
2177 4061 37222
2177 4885 7584
2177 7922 77309
2177 10835 12378
2177 11040 58486
2178 3690 50410
2178 4306 36249
2178 4575 55359
2178 4752 15208
2178 4992 69947
2178 5269 73243
2178 5278 76825
2178 6135 73860
2178 6167 48638
2178 7148 8567
2178 7978 11216
2178 8290 34400
2178 12123 64130
2179 4570 62286
2179 6784 30539
2179 8354 3580
2179 9726 31180
2179 10729 45361
2179 11536 7557
2179 11861 25772
2180 4985 17182
2180 7049 50126
2180 7375 21197
2180 7730 25817
2180 10042 53014
2180 10508 74785
2181 3567 30374
2181 6127 46383
2181 6789 45326
2181 9801 34667
2181 9838 41658
2181 10002 41422
2181 11762 59652
2182 2636 72739
2182 2868 26090
2182 3832 75069
2182 4345 40641
2182 5986 5743
2182 7956 50951
2182 9478 35935
2182 11734 56166
2182 12621 1712
2183 5860 16351
2183 6246 10521
2183 7250 75600
2183 7321 56994
2183 8612 17471
2183 9926 43367
2184 5001 4502
2184 6010 59418
2184 6143 56634
2184 8132 54265
2184 8695 62121
2184 9477 11439
2184 9611 31356
2184 10359 29211
2184 10441 74896
2185 2504 56038
2185 2525 41575
2185 6876 6754
2185 9316 7656
2185 9403 40414
2185 9772 10492
2185 10406 8278
2185 11636 55372
2185 12646 14054
2185 12734 24594
2186 2895 54524
2186 4840 55692
2186 8231 39461
2186 10460 38916
2186 11075 43767
2186 11772 38348
2186 12101 71540
2187 3615 72898
2187 8744 22537
2187 9630 7333
2187 11028 14481
2187 12725 26328
2188 2363 69869
2188 3418 64473
2188 3667 3094
2188 3703 44829
2188 4616 58417
2188 6490 25870
2188 6532 57497
2188 7910 61506
2188 8155 13958
2188 10020 72055
2188 10981 4375
2188 11140 37118
2188 11586 69019
2188 11640 77504
2189 4963 48181
2189 6156 57922
2189 8125 24413
2189 8269 2309
2189 8781 26793
2189 8846 55990
2189 9379 41587
2189 11643 4062
2190 3282 41747
2190 3477 76831
2190 4295 10666
2190 6866 25885
2190 8190 55512
2190 8753 74975
2191 3389 17695
2191 3766 48033
2191 4326 23855
2191 4639 73449
2191 7723 56941
2191 11272 54365
2191 11825 39030
2192 2778 65382
2192 4060 24
2192 4186 8947
2192 4435 42122
2192 5620 77360
2192 7745 6888
2192 7945 27812
2192 9917 71581
2192 10118 42858
2192 12253 66417
2192 12375 24966
2193 2657 41397
2193 3267 43916
2193 4873 37713
2193 4950 68305
2193 8918 16849
2193 12706 5081
2193 12981 57297
2194 2405 79364
2194 2630 71675
2194 4803 44073
2194 5694 74931
2194 7243 24794
2194 7271 72450
2194 8386 40729
2194 9154 2252
2195 4743 57282
2195 5987 19280
2195 8454 66385
2195 8837 25
2195 9426 78101
2195 11462 70814
2196 4964 70442
2196 5745 43042
2196 6614 6786
2196 6944 10925
2196 8064 9166
2196 10473 57092
2196 11681 18767
2196 11764 73927
2197 3305 56893
2197 3520 10765
2197 4130 4813
2197 4568 49140
2197 6184 79349
2197 6216 31558
2197 6253 20313
2197 6902 69490
2197 8403 63301
2197 9896 1750
2197 10338 1464
2197 10443 13902
2197 11586 49406
2197 12531 32004
2198 2354 70974
2198 2746 24658
2198 3534 48343
2198 4409 36899
2198 4491 43747
2198 7615 48869
2198 8801 24268
2198 9271 57769
2198 11646 42879
2198 11741 59912
2198 12454 5918
2199 3525 4599
2199 3551 25753
2199 4003 71122
2199 4991 55215
2199 5286 67956
2199 5997 16841
2199 6256 62709
2199 7881 31024
2199 8403 6092
2199 10167 62763
2199 10482 52458
2199 10839 24905
2199 11544 74872
2199 12470 58862
2200 3576 49357
2200 4941 74390
2200 8021 47258
2200 8353 9929
2200 10055 68757
2200 11509 23376
2200 11784 26290
2200 12633 27746
2201 2335 46374
2201 2982 3250
2201 3666 53369
2201 3732 63635
2201 5012 23066
2201 8053 11696
2201 9371 26637
2201 10535 25370
2201 10810 55418
2202 3281 12616
2202 4487 34665
2202 6281 3902
2202 6512 15486
2202 8250 22569
2202 9527 5759
2202 11172 75941
2203 2265 48534
2203 3222 4274
2203 4169 4766
2203 4397 36859
2203 5029 24503
2203 5815 60651
2203 7906 20221
2203 8790 25570
2203 9795 75788
2203 10149 9314
2203 11329 18859
2204 3302 42471
2204 6171 22124
2204 7216 9984
2204 7382 19512
2204 8812 64426
2204 10852 45932
2204 12076 26392
2204 12622 46172
2205 4641 36157
2205 5325 45667
2205 5346 69710
2205 7711 26948
2205 8656 46893
2205 11210 19421
2205 12179 44049
2206 2357 1534
2206 3690 42496
2206 4550 17819
2206 5700 47246
2206 10897 27034
2206 11207 1444
2207 2571 40635
2207 5118 4462
2207 5172 13240
2207 5389 49057
2207 6732 11671
2207 6767 5410
2207 7819 51293
2207 8772 53856
2207 10071 53860
2207 11384 36179
2207 12108 3599
2207 12470 28200
2207 12764 11170
2208 2710 52125
2208 3651 79394
2208 4781 29002
2208 6643 31034
2208 7629 11164
2208 8678 45044
2208 9794 46235
2208 9844 54111
2208 10124 62241
2208 10148 22362
2208 10684 38694
2208 12773 14790
2209 6775 9109
2209 7077 7641
2209 10464 17633
2209 10615 47115
2209 10803 212
2210 2433 39027
2210 2669 20368
2210 2812 79288
2210 2946 6617
2210 3181 24719
2210 3247 21176
2210 3414 68508
2210 5276 72603
2210 5706 17357
2210 5967 56516
2210 6255 5008
2210 7874 70504
2210 8519 61650
2210 9826 68171
2210 11673 13722
2211 5050 16912
2211 5586 47729
2211 6877 1315
2211 7101 55165
2211 8170 58095
2211 10321 64151
2211 10680 13969
2211 11984 30151
2211 12719 22468
2212 2403 69375
2212 3008 24348
2212 4037 39921
2212 6309 59165
2212 6439 38412
2212 7868 31073
2212 10536 22861
2212 10606 61320
2212 11172 37350
2212 12293 67644
2213 5425 18666
2213 7326 33872
2213 7558 54519
2213 7653 56913
2213 8129 22022
2213 9673 27715
2213 11610 43516
2213 12262 9158
2214 2875 11957
2214 6481 16289
2214 7955 10460
2214 9991 55351
2214 11532 6522
2214 11995 44390
2215 2714 9933
2215 5636 25226
2215 9110 10540
2215 9930 16370
2215 11366 38644
2215 11596 37183
2216 2429 17750
2216 4937 26517
2216 5290 53624
2216 5403 52002
2216 5618 39611
2216 7377 65798
2216 8129 43505
2216 8522 9583
2216 8710 61205
2216 8911 49894
2216 11129 26390
2216 12098 68385
2216 12832 30710
2217 2777 77302
2217 4313 61309
2217 5635 8080
2217 7889 18782
2217 8262 20676
2217 9574 1336
2217 10297 3974
2218 3617 9150
2218 3760 54291
2218 4422 73937
2218 7732 4708
2218 9704 7586
2218 9836 67884
2218 10544 19766
2218 11337 34881
2219 4837 26393
2219 5142 28370
2219 6469 70643
2219 9516 4786
2219 9655 62416
2219 10588 54501
2219 12041 23181
2219 12095 34864
2220 2744 41846
2220 6194 61623
2220 6431 59631
2220 9832 59478
2220 11558 37731
2220 12423 31858
2220 12604 70584
2220 12653 55308
2221 2934 18616
2221 4053 38468
2221 5525 40687
2221 7630 77867
2221 8338 60382
2221 11013 42926
2221 11194 39456
2221 11815 22552
2221 11891 75812
2221 12739 29994
2222 2554 73321
2222 3710 49919
2222 5035 30178
2222 5781 44127
2222 9862 79881
2222 10798 51269
2222 11761 11643
2223 4141 49694
2223 5517 64529
2223 5921 46572
2223 9027 11455
2223 9467 5594
2223 10458 5851
2224 2839 3330
2224 3500 49664
2224 7144 34814
2224 9098 74880
2224 10445 14985
2224 12074 14933
2225 2280 27590
2225 8733 30616
2225 9268 69793
2225 9950 53651
2225 10925 13439
2226 3389 17608
2226 4635 25720
2226 4655 70989
2226 4873 72501
2226 4983 67084
2226 5571 42005
2226 6367 68833
2226 7303 17045
2226 7418 48781
2226 9480 54847
2226 9749 2437
2226 12812 3881
2227 2673 11724
2227 3056 7685
2227 3588 8817
2227 3945 49610
2227 5754 43588
2227 6979 9995
2227 7924 67108
2227 9581 9378
2227 9598 30753
2227 10035 25767
2227 11159 1697
2228 2619 16441
2228 2632 8706
2228 2792 40777
2228 3408 71041
2228 4923 21406
2228 6118 43210
2228 7090 24213
2228 7580 64538
2228 8354 17418
2228 8581 45095
2228 8816 24436
2228 10597 77374
2228 11446 16582
2228 12716 1600
2229 3198 19202
2229 6177 2607
2229 6835 22871
2229 10262 77518
2229 10800 9616
2229 10884 27474
2229 11762 78601
2229 12053 40785
2229 12245 31527
2230 4191 23569
2230 6149 48268
2230 6542 75411
2230 6561 16896
2230 6678 17435
2230 7960 50382
2230 8405 47319
2230 8965 53319
2230 8982 73936
2230 10436 33488
2230 10992 39387
2230 11181 45406
2230 11283 3650
2231 4425 57657
2231 5636 23314
2231 7865 13186
2231 10316 71421
2231 10746 54463
2231 11319 74815
2232 6992 29872
2232 7965 22028
2232 8450 19042
2232 9533 7200
2232 9843 17069
2232 12844 58204
2233 4156 9997
2233 6409 30405
2233 6676 71771
2233 6866 41431
2233 7013 53489
2233 7326 51644
2233 7589 19352
2233 8316 29446
2233 8795 6178
2233 8851 75244
2234 2635 67397
2234 4343 21982
2234 4395 10195
2234 7076 62882
2234 7310 11061
2234 8714 60744
2234 10961 73930
2234 12219 2850
2234 12303 19446
2234 12619 47381
2235 3815 44508
2235 3834 64692
2235 4326 37344
2235 6325 39864
2235 8140 13139
2235 8936 60176
2235 9017 5196
2235 10336 60224
2235 10918 72610
2235 11844 51481
2235 11870 52037
2235 12439 65399
2235 12814 42102
2236 3672 33318
2236 3720 72592
2236 4013 72636
2236 5081 31877
2236 5544 24357
2236 5671 55261
2236 7346 34187
2236 9172 42665
2236 9556 26706
2236 9989 44671
2237 2346 57810
2237 2772 3644
2237 2834 42486
2237 5919 42112
2237 6075 67938
2237 7817 2946
2237 8340 49317
2237 10266 69500
2237 10434 20303
2238 3605 2778
2238 4390 66264
2238 5368 76537
2238 5696 68306
2238 5922 28898
2238 9246 39022
2238 10237 33282
2238 10254 38675
2238 12681 25994
2238 12837 52291
2239 3007 34950
2239 7138 58817
2239 7232 37787
2239 8607 50435
2239 11215 58419
2239 12603 75806
2240 5115 63014
2240 5129 1764
2240 11538 27414
2240 12046 15434
2241 2305 55316
2241 2706 18424
2241 5066 24810
2241 6921 71310
2241 6964 69471
2241 7485 20046
2241 7773 52862
2241 9387 36395
2241 10454 60270
2241 10626 60672
2241 11754 24782
2241 12294 36049
2241 12683 48140
2242 3189 72101
2242 3425 79003
2242 3792 65108
2242 3797 68299
2242 5297 37603
2242 6356 41769
2242 6460 24914
2242 7208 66509
2242 9052 11274
2242 9884 7008
2242 10047 75623
2242 10437 51905
2242 11226 9088
2242 11651 45365
2243 2840 25463
2243 3621 17011
2243 4486 52662
2243 4895 13726
2243 4993 76467
2243 7328 12594
2243 9038 16560
2243 9865 70423
2243 10190 43615
2243 11595 17463
2243 11638 12992
2243 11832 52698
2243 12075 3537
2244 4704 41084
2244 4789 61203
2244 5498 62825
2244 6596 54320
2244 8159 60151
2244 8269 71954
2244 8811 36193
2244 9240 73021
2244 9785 57313
2244 11170 39410
2244 12397 75128
2244 12939 71462
2245 2552 5671
2245 3078 3780
2245 3598 16927
2245 4080 24293
2245 4665 39485
2245 6552 44435
2245 7448 29614
2246 3002 64923
2246 6014 76802
2246 6429 6574
2246 9609 5590
2246 9812 72308
2246 10069 23736
2246 12407 1099
2247 2608 62490
2247 4724 37583
2247 5366 23866
2247 5570 58575
2247 6733 65767
2247 6812 72955
2247 8730 35982
2247 9432 39401
2247 9490 27409
2247 9798 1106
2247 10872 12802
2247 11420 60818
2247 11853 45610
2248 2279 49624
2248 2334 71292
2248 2971 18197
2248 2991 38657
2248 7986 22188
2248 8021 64460
2248 8075 77648
2248 9738 60159
2248 11647 39878
2248 11724 9913
2248 12325 17511
2249 2914 40756
2249 3109 10668
2249 4381 72330
2249 5820 64499
2249 6545 43864
2249 6672 52033
2249 8319 3997
2249 9098 53941
2249 9673 26030
2249 10950 58710
2250 3250 29936
2250 4000 37302
2250 7754 6359
2250 10567 32095
2250 10644 36681
2250 10706 25448
2250 11033 9257
2250 11063 23761
2250 11858 62214
2250 12117 33682
2251 3796 32110
2251 3809 28353
2251 4368 26866
2251 4703 21013
2251 6652 73292
2251 7280 76881
2251 8197 13393
2251 12427 75576
2252 2952 38052
2252 4652 6655
2252 4784 43179
2252 5263 24737
2252 11362 974
2253 2403 23671
2253 5257 29623
2253 5303 31829
2253 5736 34199
2253 5989 60938
2253 6166 79807
2253 10550 321
2253 11741 34914
2254 3152 79272
2254 3417 71893
2254 5600 9250
2254 7011 68605
2254 7376 70627
2254 7551 42950
2254 9672 8530
2254 10462 23725
2254 11286 62642
2255 2428 53512
2255 4453 33566
2255 4786 62634
2255 4817 78847
2255 5885 71640
2255 7596 35231
2255 8708 45311
2255 9844 14897
2255 10681 4686
2255 10701 59304
2255 12915 39330
2256 3449 63209
2256 4099 39002
2256 4330 57456
2256 4960 79714
2256 5845 42659
2256 6534 79499
2256 8398 41963
2256 8710 46488
2256 10210 59985
2256 10252 24299
2256 11446 44904
2257 2732 29621
2257 2993 63286
2257 3737 43951
2257 3795 79271
2257 5136 43873
2257 5485 64752
2257 6235 70131
2257 6478 76484
2257 6939 54625
2257 8284 4746
2257 8727 45978
2257 12479 25915
2258 2992 74451
2258 3333 49559
2258 3862 26473
2258 7561 79378
2258 8398 40889
2258 9867 50835
2258 10671 7868
2258 11119 1801
2258 12769 79835
2258 12890 59982
2259 2519 53874
2259 2961 32508
2259 3311 32475
2259 4250 52938
2259 5271 33471
2259 6650 73688
2259 6847 11729
2259 7258 41391
2259 7686 39990
2259 8768 54470
2259 9482 43243
2259 9502 52910
2259 10583 60009
2259 10978 2331
2259 12853 50954
2260 6359 74903
2260 6426 37647
2260 6588 19074
2260 7982 77105
2260 9030 74610
2260 11028 62698
2261 4719 61919
2261 4877 27471
2261 7041 63100
2261 7972 67868
2261 8493 27078
2261 8912 24230
2261 10240 8953
2261 10911 76433
2262 2600 1366
2262 4221 69189
2262 4653 69362
2262 6387 55503
2262 7614 38424
2262 9059 73620
2263 3138 28035
2263 3516 13835
2263 4744 73016
2263 8655 5720
2263 9222 41223
2263 9941 21163
2264 3304 28033
2264 5381 58780
2264 6493 40826
2264 7578 51798
2264 9150 20956
2264 9153 44434
2264 9383 4638
2264 12016 658
2264 12190 51537
2265 2559 59957
2265 3432 79135
2265 3657 6417
2265 4037 1371
2265 9019 15940
2265 9048 38957
2265 9475 38122
2265 10712 23893
2265 11115 11402
2265 12432 74272
2265 12480 13987
2266 3311 77072
2266 4095 64768
2266 5465 39943
2266 5699 15763
2266 6295 64563
2266 6527 35196
2266 7143 36847
2266 8198 79236
2266 11023 65555
2266 11553 17242
2266 11729 72337
2266 12545 15294
2267 2607 49813
2267 4129 79462
2267 4208 27887
2267 4717 45232
2267 7181 6775
2267 9382 76527
2267 9469 43660
2267 9910 25485
2267 10090 40774
2267 10205 55335
2267 10457 73981
2267 10629 29977
2267 11385 28707
2267 11859 25623
2267 12074 19641
2268 3610 77020
2268 8948 70370
2268 10508 17986
2268 10571 11715
2268 10660 69402
2268 11593 62139
2269 2588 60870
2269 2733 44578
2269 3682 23769
2269 3782 43843
2269 3960 33198
2269 5960 8613
2269 6700 78805
2269 6734 61606
2269 7657 70320
2269 9272 57638
2269 12394 47770
2270 2405 31529
2270 4998 72696
2270 5324 21625
2270 5891 78735
2270 7110 20286
2270 7437 42961
2270 9988 37059
2270 10874 17164
2270 11347 52744
2270 12904 33772
2271 3715 7881
2271 5403 75939
2271 5895 61853
2271 5916 24808
2271 7020 79291
2271 8844 66851
2271 9760 58243
2271 10093 44027
2271 10539 76469
2271 10831 3213
2271 11691 65325
2271 12242 41941
2272 3221 28627
2272 4921 39154
2272 5472 18083
2272 5790 64094
2272 6472 62085
2272 10152 42774
2272 10351 66970
2272 10788 40262
2272 10870 76828
2272 11890 51379
2272 12965 52839
2273 2455 53723
2273 2568 65520
2273 2695 62147
2273 3469 60271
2273 3943 9714
2273 4048 78233
2273 5140 70706
2273 5269 76658
2273 6873 58405
2273 7553 79321
2273 7852 54417
2273 8501 39957
2273 10540 27803
2273 10957 10208
2273 12942 14837
2274 4456 42350
2274 5495 6293
2274 5507 23848
2274 5651 56571
2274 7090 19544
2274 7750 20219
2274 8702 37620
2274 8716 22942
2274 10286 26370
2274 10650 53522
2275 3886 78934
2275 3971 72463
2275 5699 77637
2275 10109 31966
2275 10853 15683
2275 11076 820
2275 12220 18262
2275 12527 54031
2275 12547 3877
2276 3271 15167
2276 4538 34655
2276 4780 15650
2276 4957 17853
2276 5211 41023
2276 6287 11530
2276 7502 32759
2276 7679 14869
2276 9819 6095
2276 9941 42226
2277 3428 14714
2277 4316 66394
2277 5934 1073
2277 6469 51402
2277 6503 35798
2277 6561 10196
2277 7404 6382
2277 9645 51808
2277 10221 53401
2278 4303 63332
2278 8056 37252
2278 10016 6135
2278 10877 22403
2278 11053 39463
2278 11681 41811
2278 11860 57966
2279 3198 49239
2279 4651 27021
2279 4862 24689
2279 4933 41674
2279 6184 16191
2279 7261 73236
2279 10925 68465
2279 12625 1996
2280 4311 74502
2280 7422 76937
2280 7718 19067
2280 7723 34459
2280 8468 29258
2280 10162 6866
2280 10563 60221
2280 10845 37876
2280 11150 19784
2280 11297 2838
2280 11692 33499
2280 11722 43564
2281 5667 31432
2281 5919 51927
2281 6159 36944
2281 6709 61930
2281 9034 4820
2281 9307 39692
2282 5307 59534
2282 5491 29253
2282 6647 65721
2282 8329 16854
2282 8718 79867
2282 10806 66306
2282 11465 41029
2282 11743 13508
2283 2377 76794
2283 5541 66413
2283 5821 49328
2283 5960 2981
2283 10101 30074
2283 10218 29569
2283 11118 26316
2283 11465 58292
2283 12138 45440
2284 4158 41485
2284 5247 59702
2284 5588 16348
2284 5626 15758
2284 5998 34585
2284 6391 33190
2284 7539 25934
2284 7705 22875
2284 9291 69643
2284 9495 18749
2284 9790 65058
2284 11077 25036
2284 12560 59665
2284 12662 8033
2285 3358 60874
2285 3802 5349
2285 4408 22503
2285 5193 55784
2285 5219 60798
2285 8191 39024
2285 11725 50554
2285 12746 24879
2286 3653 57727
2286 7726 11160
2286 8146 49735
2286 8763 25966
2286 8810 68516
2286 9573 41497
2287 3056 2596
2287 5231 78158
2287 6236 51285
2287 9008 53400
2287 9775 56095
2287 11138 52769
2288 2665 65960
2288 4316 58953
2288 5306 21132
2288 5935 59340
2288 7499 31716
2288 7517 74790
2288 7996 76654
2288 8175 22803
2288 9515 68828
2288 11375 41451
2288 11444 48949
2288 12919 40853
2289 2640 75574
2289 3687 16410
2289 4330 67275
2289 5512 16486
2289 5654 77612
2289 5759 53614
2289 6172 26413
2289 7364 584
2289 9824 49285
2289 10661 4224
2290 4418 20226
2290 4553 19226
2290 4630 49435
2290 4685 29410
2290 4828 33064
2290 7426 25077
2290 8348 56454
2290 8388 24824
2290 8722 70487
2290 9927 10548
2290 11358 34747
2290 12057 68914
2291 3205 56778
2291 4802 68544
2291 5380 34862
2291 5643 74274
2291 6203 24607
2291 7289 63001
2291 8840 58101
2291 9233 71031
2291 12888 44133
2292 4690 31375
2292 5438 11606
2292 7437 15300
2292 8193 10543
2292 10702 25940
2292 10848 1320
2292 11229 21473
2292 12969 76048
2293 2797 582
2293 3631 8469
2293 6554 48953
2293 8510 67160
2293 9840 72238
2293 11305 15788
2293 12663 5617
2294 2309 69028
2294 3238 23344
2294 3663 35605
2294 4292 50821
2294 4469 35609
2294 4907 37758
2294 6672 79382
2294 9057 29005
2294 10799 56968
2295 2496 62
2295 6748 17203
2295 10247 69922
2295 11657 48174
2296 5250 61943
2296 5385 31039
2296 5472 53816
2296 5827 56667
2296 8453 79014
2296 8670 19238
2296 12215 52730
2296 12280 67002
2297 2809 53938
2297 3207 57102
2297 3784 50865
2297 5172 30907
2297 5598 12746
2297 6601 47539
2297 6915 27735
2297 7537 67356
2297 9259 22727
2297 9546 63309
2298 2394 65280
2298 2565 56851
2298 4968 14470
2298 7813 30555
2298 8317 75873
2298 10041 59169
2298 10119 47879
2298 11871 40442
2298 12205 32945
2298 12467 60205
2299 3046 32792
2299 4045 78228
2299 6436 38005
2299 6573 9165
2299 6893 76640
2299 6936 47447
2299 7953 23417
2299 8187 846
2299 8754 42569
2299 9173 9724
2299 9861 32440
2299 10223 37967
2299 11079 2103
2299 12872 69243
2300 2729 50766
2300 4955 33618
2300 5052 54235
2300 5241 47871
2300 6068 44789
2300 6422 32770
2300 8641 71502
2300 8842 20757
2300 9139 2186
2300 10023 14369
2300 10847 69564
2300 12548 72479
2301 3321 34485
2301 4172 8968
2301 4769 26794
2301 6291 38886
2301 6428 22686
2301 6774 53432
2301 6781 27029
2301 8906 50088
2301 10811 12629
2301 12286 59202
2302 4682 78045
2302 5321 19023
2302 6739 26928
2302 6997 65113
2302 7123 62780
2302 7635 27333
2302 9128 59979
2302 9546 66619
2302 10044 6692
2302 12079 57612
2303 2968 7939
2303 3188 68792
2303 6503 32665
2303 6684 37192
2303 6884 6609
2303 8242 50999
2303 11551 10691
2303 12099 65653
2304 2860 4634
2304 3281 37746
2304 5651 60348
2304 6549 57958
2304 8749 26025
2304 8767 45633
2304 8970 33456
2304 9571 69920
2304 10364 49520
2304 10553 53806
2304 12983 9095
2305 4944 4789
2305 5821 22988
2305 6035 79951
2305 8257 34981
2305 8833 8092
2305 8989 36949
2305 10191 32299
2305 10295 67142
2305 10911 39572
2306 3057 44751
2306 4400 27368
2306 4841 27696
2306 5796 71461
2306 6930 18355
2306 9538 2896
2306 9593 62330
2306 9664 30227
2306 11085 79677
2306 11197 32817
2306 12150 31748
2306 12589 8903
2307 4314 63093
2307 5415 64720
2307 6049 38762
2307 6575 71820
2307 8354 40157
2307 12530 13625
2308 3450 38401
2308 4237 1516
2308 4348 38087
2308 5326 6443
2308 6019 41926
2308 6456 20434
2308 6846 664
2308 7352 15225
2308 7569 5697
2308 7603 48920
2308 7652 45408
2308 8155 61729
2308 10434 47535
2308 10519 37072
2309 2868 8835
2309 4132 19975
2309 7656 11930
2309 8627 51327
2309 9743 58124
2309 9914 13476
2309 10394 72564
2309 11710 5268
2309 11888 18261
2310 4910 67691
2310 5920 78055
2310 9505 10682
2310 10889 13739
2310 12061 47353
2311 6245 1135
2311 6269 63551
2311 6931 34077
2311 7123 28066
2311 7646 22074
2311 8806 46755
2311 9671 79130
2311 10221 69403
2311 11202 53087
2311 11732 52508
2311 11858 1248
2311 12616 39686
2311 12658 61978
2312 2628 52855
2312 6379 44677
2312 7774 13013
2312 8286 15560
2312 8405 26012
2312 10279 67461
2313 2550 31308
2313 4591 52900
2313 5267 4802
2313 6110 28204
2313 6686 26462
2313 6760 43743
2313 7540 78909
2313 8164 38651
2313 12422 16823
2313 12777 9930
2314 2347 7132
2314 4071 9221
2314 5222 59906
2314 5672 16825
2314 6817 78876
2314 6892 17530
2314 7895 54621
2314 9087 23571
2314 9561 76789
2314 9647 8744
2314 9861 33658
2314 10542 64852
2314 11253 27547
2314 12325 7899
2314 12892 32689
2315 3897 76899
2315 3916 68920
2315 3969 18895
2315 4943 25097
2315 6231 59833
2315 7954 61586
2315 11116 38216
2316 3862 70181
2316 5192 21269
2316 6044 53725
2316 6673 72433
2316 8899 48321
2316 9916 179
2316 12516 1737
2317 3975 52737
2317 4218 18004
2317 5086 46602
2317 6969 52230
2317 7363 39054
2317 7604 5927
2317 7925 57015
2317 9415 56982
2317 9723 25012
2317 11146 39896
2317 11492 24342
2318 6448 1369
2318 6833 34768
2318 10109 60077
2318 10905 58864
2318 11696 48294
2318 12624 77252
2319 4524 31058
2319 7125 19819
2319 7282 65358
2319 7741 13890
2319 8483 47373
2319 8605 55044
2319 9604 62026
2319 9733 804
2319 10346 76096
2319 11243 42363
2319 12783 52023
2320 3208 10725
2320 3363 4092
2320 4702 58009
2320 5597 59464
2320 5809 53724
2320 6191 23366
2320 7491 47698
2320 8173 31947
2320 8235 15796
2320 10121 53911
2320 11903 12678
2320 12407 65563
2321 2635 50649
2321 4104 14711
2321 5262 8604
2321 7304 31426
2321 8451 26383
2321 10368 44287
2321 10486 11847
2321 11693 5543
2321 12092 8243
2321 12591 12048
2322 5603 65912
2322 7046 29899
2322 7592 50725
2322 7940 30668
2323 2971 42133
2323 3340 30165
2323 3803 35954
2323 5720 41810
2323 6517 39755
2323 8200 69128
2323 9811 749
2323 11543 68441
2323 12346 54217
2323 12930 29030
2324 2517 4509
2324 2625 31506
2324 4926 67800
2324 5005 51331
2324 6102 8901
2324 7215 63591
2324 10355 50015
2324 10745 76344
2324 10920 47617
2324 11156 39766
2324 11375 72360
2324 11624 7366
2325 3234 77816
2325 3390 42782
2325 4965 67327
2325 6676 10441
2325 7707 21488
2325 7780 11114
2325 7893 68161
2325 8090 68222
2325 8503 45188
2325 9196 76147
2325 9385 47732
2325 10162 56801
2325 10193 77856
2325 11155 59080
2325 12270 14709
2326 3668 58910
2326 3740 60323
2326 3879 26873
2326 5149 1269
2326 5599 29242
2326 5608 5379
2326 6227 32331
2326 7002 20179
2326 7602 42026
2326 7956 69283
2326 9198 8763
2326 10742 35112
2326 11698 16679
2326 12315 20570
2327 3062 8147
2327 3560 21923
2327 3915 24553
2327 4667 11867
2327 5784 4178
2327 6153 72275
2327 7954 41346
2327 10962 1841
2328 3123 23426
2328 4022 30535
2328 4210 65869
2328 8298 39032
2328 8311 7164
2328 9308 25462
2328 9991 35350
2328 12017 76273
2329 2396 2113
2329 3167 30787
2329 3430 73630
2329 3712 39201
2329 4043 21214
2329 4439 8732
2329 4857 69215
2329 5419 38971
2329 6662 15393
2329 7720 38909
2329 8875 46146
2329 9615 66889
2329 10359 8134
2329 10458 69424
2330 3347 40389
2330 4699 48336
2330 7250 72831
2330 8371 72180
2330 8768 58231
2330 8777 77855
2330 9467 6573
2330 10236 41059
