46111 85000
5154 21406 22540
5154 22856 72759
5155 6722 23833
5155 17541 37829
5155 24036 56825
5155 33713 2342
5155 38185 41517
5156 17047 60979
5156 24247 18705
5156 31617 57892
5156 37891 10613
5157 27537 59381
5158 12979 66608
5158 19557 29972
5158 36512 11340
5159 11019 60504
5159 17805 20874
5159 27926 20066
5159 39509 15250
5159 42622 49711
5160 9973 42629
5160 10474 52432
5160 19395 18529
5161 19511 62907
5161 22516 65199
5161 44474 5682
5162 5569 26392
5162 10735 36536
5162 27591 77886
5162 42649 46545
5162 42679 64428
5163 16365 35300
5163 44478 23433
5164 11984 35586
5164 20006 27164
5164 20153 76617
5164 24540 5948
5165 25308 49432
5165 33270 40822
5165 43904 78316
5166 11790 32007
5166 22300 61321
5166 28261 27085
5166 39400 15320
5167 8545 5120
5167 12001 4934
5168 19396 67015
5169 5301 41928
5169 10387 33678
5169 14386 83594
5169 40186 63787
5169 42110 9556
5170 11226 42761
5170 20819 69898
5170 33292 496
5170 38074 43023
5171 10569 76758
5171 30459 82697
5171 44804 34708
5172 40431 19475
5172 41823 35207
5172 42043 73693
5172 43887 30885
5173 22387 13004
5173 26852 21214
5174 8911 38970
5174 11479 56597
5174 14436 23909
5174 24551 9649
5175 32457 4592
5175 43303 53600
5175 46078 24356
5176 18235 12539
5176 28764 26244
5176 33113 59799
5177 11482 76274
5177 28485 8758
5177 29394 62652
5177 29973 8902
5178 22331 68172
5178 31176 44834
5178 37278 43151
5178 41221 28077
5178 41231 66966
5179 10852 9256
5179 30964 70002
5180 17353 30535
5180 22669 61774
5180 26703 54269
5181 5299 44508
5181 23356 53538
5181 27381 55745
5182 23095 79598
5182 37010 30902
5183 14721 3621
5183 32889 73299
5184 28679 33355
5185 8973 18315
5185 12209 76313
5185 27560 59755
5186 6665 21419
5186 16836 59121
5186 20801 77372
5186 29894 24847
5187 19463 43485
5187 27503 1053
5187 29822 80527
5187 31546 8625
5187 34065 8223
5188 8370 28605
5188 41975 39338
5189 8085 43899
5189 12211 56179
5190 25414 30555
5190 28527 33589
5190 35826 68382
5191 17815 37871
5191 22136 65234
5191 31911 84603
5192 10393 48879
5192 19677 60365
5192 35787 74283
5193 6795 61633
5193 19692 8622
5194 6465 27515
5194 32990 9644
5195 13709 53434
5195 45742 64406
5196 8413 67387
5196 10985 55551
5196 11621 27386
5196 14915 39063
5196 28601 77890
5197 6093 51194
5197 31423 11039
5197 42963 4739
5198 6999 74066
5198 23813 55954
5198 34805 19679
5199 33370 76498
5200 5271 10615
5200 16343 33592
5200 45688 77887
5201 7319 41060
5201 19448 870
5201 20273 22462
5201 31388 12683
5202 10754 53180
5202 11849 83840
5202 21865 74585
5202 36470 72814
5203 5710 51090
5203 23179 74316
5203 24681 84362
5203 24806 3512
5204 7734 58583
5204 34922 77038
5205 20922 73029
5205 24929 28794
5205 25558 27644
5205 34136 33041
5205 37481 32019
5206 11934 57049
5206 17663 84671
5206 22937 81952
5207 40863 60238
5209 7548 83002
5209 36127 22548
5209 39501 17304
5210 9133 69307
5210 23681 42158
5210 30093 10168
5210 33584 18604
5210 35691 59204
5211 18449 68173
5212 12521 31952
5212 35977 12229
5212 45214 28800
5213 9863 22428
5213 16194 32909
5213 16958 26311
5213 26359 74464
5213 32462 44118
5213 44680 81272
5214 9601 66953
5214 17693 40644
5214 18251 44865
5214 29432 36235
5214 33196 59085
5214 37680 2934
5214 38040 59727
5215 10294 5985
5215 20537 83758
5215 21287 78779
5215 23549 66380
5215 31546 40531
5216 42815 69091
5217 13357 6848
5217 45531 11767
5218 26376 24001
5218 33250 73167
5219 37641 68166
5220 24805 69562
5220 29955 25354
5220 44324 81485
5220 44382 45783
5220 44961 23142
5221 8316 15949
5221 10738 66577
5221 12957 83846
5221 33901 32834
5222 7536 46567
5222 25556 23638
5222 29117 84244
5222 45086 949
5223 6495 75288
5223 11349 41171
5223 23659 69647
5224 6811 79177
5224 24688 84813
5224 27298 11527
5224 43066 60834
5225 5396 67909
5225 16749 24210
5225 18355 79326
5225 32889 62761
5225 34595 24170
5225 44371 66268
5226 19988 75499
5226 29575 28844
5226 34378 61692
5226 38068 35811
5227 33659 52891
5228 45286 34402
5229 15575 16183
5229 28847 80420
5229 30851 71879
5229 31023 18775
5229 32089 15567
5230 5332 35204
5230 40383 73833
5231 7003 50325
5231 13187 15245
5231 16963 43862
5232 31894 8913
5232 40221 52241
5233 8705 79487
5233 13865 32916
5233 25647 39931
5233 34138 13685
5233 42666 23817
5234 16800 22098
5234 21507 28841
5234 25519 5819
5234 27207 67867
5234 34606 71042
5235 5734 25501
5235 31897 54104
5236 19095 29104
5236 24216 5452
5236 29786 19753
5236 34479 9855
5236 35460 77716
5236 45625 21730
5237 11534 77273
5237 14164 60826
5237 14607 81133
5237 21624 79733
5237 33542 40326
5237 43563 46626
5237 45867 39588
5238 6718 13364
5238 7036 42565
5238 9134 53509
5238 19300 63480
5238 23025 59313
5238 28383 18961
5238 38865 10960
5238 42095 3387
5239 13284 21029
5239 38762 15632
5240 12431 46031
5240 17231 7525
5240 21437 17231
5240 26242 8155
5240 43478 75471
5241 12223 48297
5241 16931 30185
5242 8796 1236
5242 12289 58276
5243 35945 59600
5244 9369 13864
5244 9856 25888
5244 35449 70023
5244 36736 40133
5245 10843 41422
5245 24874 74490
5245 39913 42793
5246 21103 8355
5246 35878 3499
5246 37712 33357
5247 21275 15448
5247 22920 22044
5247 26264 22404
5247 39835 36733
5247 46059 60952
5248 36071 58319
5248 39097 84212
5249 15342 81085
5250 13494 7695
5250 26866 14955
5250 32254 26482
5250 39333 36184
5250 40719 61873
5250 45004 18845
5251 6658 71486
5251 8750 57185
5251 12595 71192
5251 26992 63499
5251 36845 68178
5251 39257 82842
5251 41250 46067
5251 45250 2151
5252 23329 4191
5252 31988 18465
5252 36238 14315
5253 6471 21639
5253 28392 77228
5254 15142 49577
5254 21108 83408
5254 23557 64150
5254 40409 77407
5254 41952 43091
5255 19565 61870
5255 20966 27759
5255 26412 67135
5255 39707 20179
5256 10193 10678
5256 24316 65832
5256 27422 75778
5256 34878 65511
5257 6297 57722
5257 17664 49152
5257 19997 16953
5257 29619 40566
5257 36628 81165
5257 42994 34721
5258 6622 19571
5258 32818 44916
5258 33937 84812
5259 11869 59292
5260 23685 28765
5260 45150 55004
5260 45793 67475
5261 5726 53806
5261 11796 15814
5261 23977 1716
5261 29916 43990
5262 6840 23816
5262 11992 81716
5262 15146 16346
5262 31235 66926
5262 37735 21266
5263 6826 23723
5263 12570 76898
5263 39182 37273
5263 42756 2966
5264 18876 80866
5264 25351 33552
5265 6826 84700
5265 7295 46363
5265 11752 69128
5265 19490 48288
5265 28501 52523
5265 32515 147
5266 12327 26753
5266 16438 73597
5266 31493 75550
5267 15978 12038
5267 20510 16336
5267 31905 57523
5268 21956 48167
5268 32763 65907
5268 34505 81844
5268 43540 27167
5269 35732 44502
5269 38794 13822
5270 6202 33755
5270 10804 52826
5270 25206 41369
5270 25948 57616
5270 32003 67115
5271 7347 65347
5271 8531 48809
5271 39457 44162
5272 14415 70612
5272 24972 82556
5272 31619 17798
5273 6610 14970
5273 9529 65941
5273 11353 71069
5273 12006 82566
5273 16503 37581
5273 22617 62801
5273 22668 60147
5273 29565 13968
5274 7155 70319
5274 11325 32013
5274 25574 71457
5274 32343 40823
5274 35555 38721
5274 39384 25879
5274 42496 11068
5275 7545 59821
5275 8954 72488
5275 34431 37440
5275 35839 35099
5276 21793 17745
5276 43804 59822
5277 8402 77769
5277 16678 64798
5277 33294 23164
5278 10409 61003
5278 29653 30505
5278 39565 58423
5279 16092 20414
5280 16065 8740
5280 23954 83516
5280 27342 39271
5280 34033 70178
5281 35540 45463
5282 8922 59163
5282 37585 82023
5283 12537 5402
5283 16987 78100
5284 19527 57388
5284 26533 60245
5284 28367 22341
5284 32500 47412
5284 40831 57031
5285 14261 50103
5285 23477 82350
5286 38840 83530
5286 41366 4242
5286 45602 72349
5286 46073 12947
5287 13628 61651
5287 13636 82521
5287 18518 11522
5287 20348 32320
5287 25394 23985
5287 37681 61537
5288 8505 43093
5288 24798 56134
5288 37098 37464
5288 38736 47141
5289 8773 57016
5289 10775 68675
5289 13155 12902
5289 31182 11435
5289 39635 31258
5290 24219 65217
5290 27645 34139
5290 29393 78452
5291 17101 2953
5291 25552 7445
5292 7712 40276
5292 26702 10905
5292 28344 69507
5293 12005 47465
5293 43497 79259
5294 23702 8699
5294 36922 5557
5294 41937 3177
5295 23029 9432
5295 26046 39873
5295 27023 53225
5296 17572 15504
5296 33692 48921
5296 35283 15039
5297 5951 42859
5297 41176 62444
5297 42199 80362
5299 32454 82012
5299 45459 43432
5300 9655 46227
5300 12779 10339
5300 13934 12593
5300 32958 74000
5300 36652 76407
5301 19362 21130
5301 30915 9462
5302 24547 67153
5302 29111 80671
5302 29978 14942
5302 35715 61939
5302 37041 68056
5302 37931 29727
5302 39561 10333
5302 42572 17507
5303 38302 62052
5303 41299 23557
5304 14019 81602
5304 19685 73683
5304 26280 39727
5304 29258 54875
5304 33588 72491
5304 39823 46727
5305 19364 70977
5305 20972 37322
5306 16993 6292
5306 26191 78432
5307 16965 68971
5307 18490 84131
5307 29026 65505
5308 8283 20949
5308 10005 48783
5308 16016 26936
5308 33895 37148
5308 39424 55107
5309 19868 58192
5309 24008 66715
5309 27887 19157
5309 29092 44014
5309 38407 54775
5309 40982 36959
5310 25786 56436
5310 31421 84865
5310 43614 39137
5311 10991 54621
5311 39124 18119
5311 45110 63352
5311 45598 66576
5311 46001 61645
5312 31969 850
5312 35785 52398
5313 10913 10391
5313 17220 15134
5313 30613 12230
5313 35310 75690
5314 42930 37973
5315 13535 69587
5315 28027 23311
5315 41221 66839
5316 33038 75497
5316 36342 78937
5316 37771 50481
5317 9980 13363
5317 18286 83679
5317 34772 75412
5318 11793 67669
5318 18020 60143
5319 28456 60920
5319 38306 44649
5319 38522 21278
5320 8761 67521
5320 30834 47917
5321 9758 5199
5321 9793 77409
5321 36446 82532
5321 40538 71174
5322 11370 15535
5323 9633 78149
5323 44225 78406
5324 12503 32741
5324 20458 46811
5324 24009 80018
5324 28203 58983
5325 26198 45550
5325 33764 81791
5326 15746 81237
5326 19018 7920
5326 25144 75148
5326 33819 44714
5326 37385 60287
5327 12081 74174
5327 13307 25703
5327 24611 29820
5327 36638 74925
5327 43733 31143
5328 8919 22595
5328 10379 72528
5329 7464 24889
5329 10816 1659
5329 12554 28245
5329 43084 52074
5330 14493 34742
5330 16671 3706
5330 25190 17740
5330 39804 12299
5330 43595 48208
5331 17796 73811
5331 29491 51299
5331 32666 82546
5331 37789 69938
5331 39553 56255
5332 14630 75224
5332 17285 43525
5332 24275 41449
5332 42952 67918
5332 45236 64169
5332 46020 81699
5333 22336 40270
5333 23068 22308
5333 27793 71004
5333 29700 83569
5333 37352 74571
5333 39967 5978
5334 5857 2121
5334 39130 78780
5335 9518 842
5335 32140 53414
5335 39779 34077
5335 39792 72761
5335 44889 4083
5336 37695 26397
5336 42561 46562
5336 45790 49676
5336 45883 45641
5337 6731 64774
5337 15407 10827
5337 16520 73333
5338 10963 57331
5338 26168 2752
5338 38194 6793
5338 45062 35013
5339 28999 6145
5339 30726 27092
5339 33981 37358
5340 22257 77516
5340 27940 44042
5340 31795 23767
5341 15052 54460
5341 25650 31673
5341 35018 68950
5341 36137 83197
5341 38445 77181
5342 14507 58396
5342 26595 4151
5342 28468 9069
5342 35156 59843
5342 45099 57514
5343 43564 75618
5344 32958 20410
5344 45099 30250
5345 10233 74713
5345 34964 61175
5345 39174 1500
5346 8326 76236
5346 13605 72450
5346 16440 16055
5346 31811 2440
5347 15185 83708
5347 29613 33284
5347 36780 79382
5348 10374 23604
5348 28512 62327
5348 36408 82084
5349 10688 68967
5349 15118 16605
5349 34132 81449
5350 24184 12506
5350 27499 72024
5350 31835 3260
5350 44304 50329
5350 45154 4207
5351 17902 48210
5351 20655 65668
5351 21497 3322
5351 21811 12143
5351 44125 70393
5352 7013 35581
5352 31657 60113
5352 37790 31624
5352 39851 26720
5353 6450 39623
5353 15932 46948
5353 20160 73114
5353 23464 50836
5353 32058 65212
5353 39813 15505
5354 11337 19032
5354 17469 40067
5354 19257 22272
5354 20218 78271
5355 9609 20355
5355 32346 54749
5355 41796 26279
5355 42531 71374
5356 11891 38828
5356 27552 82473
5357 7729 60071
5357 36156 51966
5357 39136 68146
5358 31257 65371
5359 14246 47158
5359 21524 79867
5360 12324 6983
5360 16731 81010
5360 33560 73861
5360 35439 36665
5361 6610 67644
5361 23164 52393
5361 38377 27757
5362 9060 46691
5362 15370 74697
5362 27853 82281
5362 28975 19775
5362 34035 47366
5362 42029 75153
5363 6444 51307
5363 17451 64074
5363 23511 13256
5363 45935 20561
5364 29155 28437
5364 32397 3063
5364 34424 24784
5365 10692 37958
5365 20015 37972
5365 24423 35765
5365 34779 35597
5366 32867 22944
5367 6939 10389
5367 29263 76959
5368 13537 58456
5368 43988 63962
5369 18727 28740
5369 23455 70020
5369 28034 60025
5369 34518 42184
5369 44863 10303
5370 12440 79611
5370 39805 52710
5370 42853 52227
5371 6804 1090
5371 10600 83251
5371 16734 3723
5371 26481 13529
5371 44306 28368
5371 46010 73127
5372 8040 22738
5372 19272 21596
5372 22317 57115
5372 22325 51911
5372 27381 49535
5372 29659 34814
5372 41840 28374
5372 42798 27488
5373 22504 57989
5373 25719 15196
5373 26294 2851
5373 42870 6274
5374 21722 19150
5374 29969 32141
5374 41566 71898
5375 34513 42674
5376 40011 48607
5376 43988 46096
5377 30542 3332
5377 33148 426
5377 43713 4993
5378 36461 66284
5378 45556 11335
5379 7338 73183
5379 43340 80117
5379 45270 17856
5380 22279 81185
5380 35477 35666
5380 45632 84440
5381 10157 73260
5381 33988 4281
5381 38139 71002
5381 42965 48870
5382 10437 45174
5382 26029 5048
5382 28368 24640
5382 30459 653
5383 17588 23542
5383 22808 59391
5383 23591 22418
5383 23611 12152
5383 30001 24124
5384 17206 79607
5384 36257 71926
5384 41778 28962
5384 43407 43601
5385 36897 56493
5385 39531 20404
5385 42580 20892
5385 43280 44552
5386 9433 45734
5386 18352 19452
5386 28061 32274
5387 9458 57636
5387 12437 6796
5387 44694 77796
5388 8051 74758
5388 9332 34299
5388 15088 84174
5389 37138 66291
5389 39389 11200
5390 12107 44899
5390 18273 72590
5390 18316 2119
5390 39652 11125
5391 27625 42448
5391 37537 46825
5391 37575 27261
5391 41371 26293
5391 42385 37040
5392 17430 45554
5392 23346 82367
5392 33076 59050
5393 8503 5400
5393 19566 46367
5393 28978 43063
5393 36778 23624
5394 12759 48119
5394 23964 62260
5394 29362 25187
5394 30099 83129
5395 5534 75326
5395 24156 53676
5395 27661 79343
5396 6962 47400
5396 44361 31277
5397 11813 46321
5397 18070 69828
5397 34303 21612
5399 8427 52542
5399 11437 802
5399 43802 80656
5400 15971 43478
5400 16351 70236
5400 21965 80086
5400 35416 24244
5400 38299 34459
5401 30827 17503
5401 32326 81637
5401 35639 15664
5401 39191 42860
5401 45593 536
5402 23081 72154
5402 33025 4233
5402 42393 27370
5403 8710 63167
5403 9599 65043
5403 15133 27953
5403 30572 35263
5404 39360 70450
5404 43225 41473
5405 17056 24032
5405 18803 17802
5405 20363 55816
5405 31070 21780
5405 37081 53461
5405 40142 37348
5406 11951 7029
5406 28602 57149
5406 39626 31069
5407 15014 16990
5407 23743 75844
5407 38279 987
5408 29023 28512
5409 37838 68742
5409 39810 80235
5409 44917 7973
5410 12582 77725
5410 23903 49959
5410 39548 62074
5410 41210 74366
5411 23066 7099
5412 6307 2253
5412 23633 24614
5412 29272 22255
5413 21928 77777
5413 31779 7249
5413 36873 61511
5414 12111 62884
5414 38054 5126
5415 11648 44004
5415 16970 84523
5415 32556 11375
5415 44611 57741
5416 12158 43128
5416 19046 9894
5416 30921 63385
5417 11352 5015
5417 28583 9871
5418 9301 60198
5418 9489 5909
5418 43294 27533
5418 44467 51804
5419 12092 49079
5419 22486 40952
5419 44114 13217
5420 28086 28370
5421 10484 18484
5421 14817 62193
5421 27609 79907
5421 42479 13891
5422 12096 16831
5422 35991 15523
5422 39636 72966
5423 22624 47454
5423 33633 10742
5424 16446 78235
5424 40506 22535
5425 12632 58751
5425 35636 20010
5425 45586 16922
5426 8914 27721
5426 9142 2488
5426 9993 80998
5426 33827 3048
5426 38427 80047
5428 20450 33745
5428 27957 26419
5428 37210 65964
5428 43877 30255
5428 44290 81681
5429 11590 16029
5429 12662 61563
5429 32340 51038
5429 37099 72296
5429 38475 60148
5429 43178 74201
5429 44226 33900
5430 11998 21337
5430 12278 79962
5430 19939 82891
5430 25645 27994
5430 30002 57704
5430 37940 27676
5430 41666 36583
5431 21121 55090
5431 24211 84596
5432 9731 25867
5432 14133 27303
5432 20590 51932
5432 21024 14468
5433 9441 75185
5433 16964 50414
5433 40674 2842
5434 28168 11536
5434 35567 1020
5434 37783 7892
5435 10667 49913
5435 14071 37269
5435 17148 12464
5435 18624 55996
5435 20814 84646
5435 44615 33462
5436 19464 10681
5437 35609 83406
5437 37499 3377
5437 39954 14914
5437 45936 8327
5438 41292 80015
5439 14653 54062
5440 15600 73746
5440 25098 38196
5440 44762 2074
5441 14211 59575
5441 18339 78746
5441 18955 81388
5441 22964 16306
5441 31770 46506
5442 18637 35439
5442 22875 40093
5442 24560 74026
5443 41523 13367
5444 19439 14760
5444 19573 48328
5445 20615 42046
5445 20808 73663
5445 29649 83787
5445 30134 27322
5446 23076 33338
5446 30807 38247
5446 32228 58898
5446 40171 42405
5447 7138 73247
5447 19359 9786
5448 11242 14824
5448 18750 38687
5448 24945 47949
5449 6594 84277
5449 7803 14282
5449 24545 76172
5449 27725 68527
5449 31826 24067
5449 38850 12853
5450 18652 63759
5450 20377 39335
5450 26523 39964
5450 31238 317
5450 39200 45341
5451 10614 78478
5451 27177 12258
5452 12224 29505
5452 40981 27548
5452 41976 41638
5452 42816 264
5453 15382 56343
5453 20333 11196
5453 22696 10150
5453 38336 54386
5453 38808 46166
5453 39139 49504
5453 45002 2573
5454 8903 27991
5454 11068 25381
5454 11854 6721
5454 17053 37995
5454 34150 58935
5454 35907 25299
5454 40646 76790
5455 31061 79711
5455 42833 4189
5455 43951 73409
5456 28081 57893
5456 33480 64109
5456 41714 38653
5456 46019 78484
5457 10878 6385
5457 12731 53992
5457 17867 17461
5457 28060 59965
5457 35155 84722
5457 39682 76586
5458 16322 41630
5458 28509 67213
5458 39709 54752
5459 30304 14846
5460 6489 24845
5460 18761 22890
5460 32934 20250
5461 9542 35370
5461 44359 50554
5462 10291 10021
5462 11509 824
5462 28271 21554
5462 43716 72103
5463 20638 23194
5463 21683 484
5463 41465 18976
5464 28130 20550
5464 30219 79796
5464 34538 50186
5464 39903 8367
5465 14338 48072
5465 22703 3403
5465 25848 77264
5465 34574 18925
5466 37640 7845
5467 9144 10270
5467 19584 10247
5467 30619 68058
5468 11649 44832
5468 16943 23707
5468 30663 18413
5468 34700 59750
5468 37631 65504
5469 12763 72303
5469 20994 64528
5469 24255 37392
5469 24609 83319
5469 31310 5919
5469 33676 70807
5469 40216 62662
5469 40713 76743
5470 22396 11088
5471 17116 22514
5472 42753 30962
5473 9534 21668
5473 16595 73946
5473 16739 44048
5473 22380 58166
5473 43949 66274
5474 17940 24118
5474 20618 29732
5474 21012 10920
5474 25626 35217
5474 35215 63874
5475 45716 58189
5476 7762 46188
5476 9863 68085
5476 40720 41564
5477 9241 56080
5477 27407 17546
5477 34162 45521
5478 13050 49720
5478 13400 33029
5478 22735 41446
5478 24869 8744
5478 26247 13070
5478 40010 43600
5478 40578 50014
5479 30946 26329
5479 31518 83595
5479 45293 39409
5480 41112 82153
5481 9871 25386
5481 13869 69786
5481 15978 55052
5481 43814 32961
5482 17555 72158
5483 13667 68690
5483 16698 77641
5483 28883 73271
5484 18439 57019
5484 19014 30352
5484 39975 47120
5485 14962 27706
5485 21398 2198
5485 22741 42394
5486 35542 60011
5487 5826 27054
5487 10300 51218
5487 26629 469
5487 42774 48505
5488 16114 30597
5488 26387 72506
5488 40425 3912
5488 45864 82321
5489 17323 18174
5489 19619 67992
5489 26418 70875
5489 37342 46806
5490 24506 73715
5490 25013 24202
5491 30203 60949
5491 44438 61333
5492 19299 39563
5492 20739 37663
5492 24597 3143
5492 27104 30075
5492 35088 45398
5492 44712 79869
5493 40043 18052
5494 22804 47408
5494 30570 4989
5494 40556 61245
5495 6136 18161
5495 22065 14772
5495 23118 60246
5496 9127 45137
5496 10100 282
5496 10408 23763
5496 33691 2303
5496 41182 69193
5496 41913 34156
5497 21023 62330
5498 10388 68306
5498 22065 84854
5498 28347 57804
5498 44417 32360
5499 6221 61283
5499 24575 52926
5500 8369 12868
5500 11702 66083
5500 26451 56590
5501 6072 11596
5501 8562 65510
5501 23733 34323
5501 34410 49257
5501 35822 82318
5501 40429 31274
5501 44996 25096
5502 6735 64989
5502 23320 5867
5503 10507 49657
5503 16093 76786
5503 21271 78456
5503 21857 19165
5503 35881 22719
5503 44349 79285
5504 5546 31796
5504 14363 40498
5504 17137 52894
5504 43137 27138
5505 8819 34734
5505 16989 35464
5505 29392 53645
5506 11321 45661
5507 16722 15508
5507 18998 27457
5507 25782 64624
5508 5818 70262
5508 8863 29509
5508 18059 83026
5509 37034 62432
5509 45498 19918
5509 45575 42736
5510 13025 46114
5510 29294 84474
5511 36104 32531
5511 44528 31087
5512 24958 3840
5513 6318 54538
5513 33860 7114
5514 12491 59003
5514 30675 71692
5515 25224 10007
5515 29851 10802
5515 32422 78189
5515 45766 5790
5516 11307 32092
5516 29083 41359
5516 43764 21714
5516 45301 3827
5517 6592 56260
5517 9666 74907
5517 10551 64835
5517 31160 9874
5517 45306 43789
5518 28450 59282
5518 37684 58982
5518 40162 21877
5518 41894 67377
5519 15402 83509
5519 33265 27919
5519 35290 25989
5519 37779 47603
5519 38813 58145
5520 34242 1202
5521 35717 62603
5521 39634 34368
5521 44631 67489
5522 7785 27269
5522 16463 60294
5522 16988 46720
5522 44390 14867
5523 16850 70506
5523 21443 14722
5523 24635 8056
5523 25567 44652
5524 16634 41930
5524 17790 63151
5524 31276 36330
5524 44350 20134
5525 21200 61271
5525 36446 64212
5525 37049 81110
5525 40301 78890
5526 12657 35927
5526 13163 40865
5526 21897 30864
5526 24788 54043
5526 26217 19999
5526 44853 79235
5527 10481 40634
5527 11683 62247
5527 25242 68680
5527 33616 66242
5527 42043 80066
5528 8296 82870
5528 26201 15270
5528 40634 49048
5529 14838 50910
5529 35381 69925
5529 45527 25572
5530 13775 2657
5530 17683 25430
5530 27147 59321
5530 27266 50988
5530 33978 13716
5531 14506 75704
5531 22823 53882
5532 36074 67188
5532 42965 36146
5532 44804 78508
5533 10191 35753
5533 18106 36911
5533 23772 51878
5533 33642 2465
5533 45064 77799
5534 15497 3481
5534 15657 45765
5534 19242 72315
5534 20124 24221
5534 27964 69809
5534 28314 62077
5535 13311 11907
5535 20326 33060
5535 24877 43874
5535 32006 77592
5536 14876 48561
5536 22257 28725
5536 24956 25577
5536 33065 41931
5536 38097 8193
5537 14816 66010
5538 32774 42197
5539 7879 11483
5539 20224 47168
5539 24540 29246
5539 43788 24696
5540 25153 67252
5540 27155 82109
5541 15427 55705
5541 26982 58445
5542 6649 1892
5542 21950 30112
5542 23647 40393
5543 11626 23162
5543 33007 54761
5544 9771 39704
5544 19362 5635
5545 10252 9863
5545 23173 44845
5546 8282 70858
5547 26155 41195
5548 19395 50561
5549 27146 33362
5550 26520 63154
5550 26810 4465
5550 43561 63465
5550 45338 7231
5551 13271 37344
5552 7093 53178
5552 27021 32227
5553 19389 63728
5553 25255 57352
5553 40498 82630
5554 14470 34288
5554 35634 50984
5555 13406 36151
5555 17758 74538
5555 19498 60860
5555 24501 7507
5556 12144 70687
5556 18041 51751
5556 27669 39081
5556 31927 12644
5556 32644 46759
5557 23317 75077
5557 38703 78410
5557 43505 37492
5557 45962 18195
5558 16184 4470
5558 17092 54305
5558 20577 15171
5558 45332 18557
5559 16530 47455
5559 36347 48648
5559 45538 13661
5560 10952 19395
5560 21381 64787
5561 44631 30966
5562 13052 73152
5562 21463 59673
5562 29018 31172
5562 34265 19308
5563 6249 3372
5563 6308 71831
5563 36865 31204
5564 6057 64629
5564 18287 11981
5564 21207 56018
5564 38004 11407
5565 5765 15230
5565 20353 61141
5565 33839 47383
5566 13024 53702
5566 40187 21373
5566 44152 74521
5566 44483 14305
5566 44923 41489
5567 28754 64834
5567 34853 75477
5567 45306 24768
5568 10353 9197
5568 24553 8854
5568 32214 55150
5568 36078 18595
5569 7646 22049
5569 11691 42545
5569 20034 62445
5569 37002 74604
5569 40173 6618
5569 40690 31808
5570 8834 51609
5570 18281 43623
5571 14367 61642
5571 20595 84689
5571 30446 81737
5571 32858 39142
5571 41478 64733
5571 44613 33639
5571 45787 66707
5572 26380 15595
5572 35620 80106
5572 35838 52034
5572 40586 42155
5573 10168 58069
5574 9305 61311
5574 25219 82341
5575 32378 27469
5575 43104 391
5576 5727 3994
5576 36509 56128
5577 15635 77701
5577 19970 80104
5577 21318 67386
5577 28274 18928
5578 10531 54301
5578 23069 26385
5578 41835 62834
5579 8051 54265
5580 20541 40243
5580 22786 6402
5580 33589 25968
5580 35572 58799
5580 39833 21183
5581 17540 8473
5581 22806 61117
5581 45878 37426
5582 18634 27798
5582 43599 55360
5583 30211 34885
5584 7522 34344
5584 41192 60745
5585 10557 29708
5585 16475 69561
5585 30872 57490
5585 34264 26691
5586 7219 13642
5586 12729 18809
5587 7956 62963
5587 9573 9962
5587 43117 74659
5588 17155 78124
5588 17386 62217
5588 28510 4777
5588 34747 61899
5588 36313 46414
5588 41421 52917
5589 19506 34250
5589 23410 83089
5589 23639 22569
5589 42289 76338
5589 44059 33771
5590 9277 76496
5590 22658 70812
5590 31032 14781
5590 37244 33129
5591 34147 18827
5591 38510 41464
5592 27436 43086
5592 33302 65894
5592 35222 5163
5593 8021 74152
5593 11949 64525
5593 26195 72097
5593 28144 10205
5593 29069 29998
5593 31193 73248
5593 38073 2978
5593 42237 15084
5594 10562 15537
5594 21620 36743
5595 23436 4071
5595 38879 56316
5596 10495 32917
5596 12386 8485
5596 43918 39237
5596 44929 35364
5597 17995 55522
5597 29598 40661
5598 25935 12723
5599 6041 37108
5599 32953 71342
5599 38308 80884
5599 43303 78955
5599 45329 61457
5600 6242 29914
5600 8213 66132
5600 25021 9195
5601 17734 46181
5601 36970 19676
5601 40045 72197
5602 10533 73581
5602 12787 49223
5603 6741 25285
5603 29682 45987
5604 26167 8611
5604 26517 59715
5604 32192 3406
5605 11176 14042
5605 29846 56767
5606 22589 53279
5606 29261 40171
5606 31512 80288
5606 39774 35825
5607 6076 75457
5607 15094 70252
5607 28728 13887
5607 43304 54479
5608 12896 55420
5608 13918 10662
5608 32135 29813
5608 36760 6285
5609 45376 36006
5610 12746 71338
5610 20376 16114
5610 34041 968
5610 40071 76811
5611 9584 23956
5611 15366 22471
5611 31143 55599
5611 39245 42056
5611 45987 73708
5612 15862 41103
5612 27615 34195
5612 35050 11128
5612 40438 51439
5613 11349 36505
5613 28164 36375
5613 38087 17552
5614 23276 23391
5614 23754 19543
5614 28884 23116
5614 31396 37049
5614 35348 70872
5615 7976 25808
5616 13057 59350
5616 28651 72544
5616 34386 20537
5616 38015 32378
5617 12594 44219
5617 18014 32259
5617 27350 47903
5617 35916 53386
5618 18090 6137
5618 21072 48581
5618 27408 70077
5618 31777 82099
5618 32443 15846
5618 34126 28330
5618 44189 49213
5619 9802 4517
5619 20881 31535
5619 21988 46724
5619 24171 77903
5620 26805 61464
5620 27099 30031
5620 33922 78408
5620 45674 47303
5621 21829 58167
5621 23804 35125
5621 41888 28703
5622 19988 68605
5622 39640 80130
5623 7882 37420
5623 9665 41946
